prec_id,amer_indian,asian,black,hispanic,other,polyracial,white
henderson_ED,4,6,25,25,29,2,62
henderson_EF,7,7,28,31,27,8,61
henderson_ES,3,8,14,16,23,6,55
henderson_EV,2,8,16,8,23,3,63
henderson_FL,10,16,32,36,48,7,59
henderson_FR,2,7,7,5,30,4,56
henderson_GM,2,11,23,22,16,2,54
henderson_GR,3,4,5,9,22,1,57
henderson_HC,7,13,24,16,41,3,59
henderson_HS,2,2,9,12,31,5,58
henderson_HV-1,2,9,30,22,37,4,58
henderson_HV-2,9,13,50,41,41,7,54
henderson_HV-3,5,5,39,28,36,7,60
henderson_LJ,2,6,14,6,22,2,49
henderson_LP,1,1,12,8,18,1,54
henderson_MG,2,3,25,14,17,1,54
henderson_NB,7,5,19,45,40,3,62
henderson_NE,2,11,32,27,33,4,55
henderson_NM,1,9,23,11,33,4,62
henderson_NW,0,4,14,16,27,1,56
henderson_PR,3,11,19,21,40,3,52
henderson_PV,3,5,10,10,24,1,55
henderson_RG,4,5,14,17,24,4,53
henderson_RR,2,1,2,8,8,1,50
henderson_SB,5,2,16,25,29,2,57
henderson_SE,0,7,17,33,16,5,51
henderson_SM,4,3,16,19,35,7,62
henderson_SW,2,4,17,32,32,4,55
hertford_,0,0,16,0,2,0,15
hertford_A1,11,9,45,5,23,8,46
hertford_A2,5,0,39,9,17,3,52
hertford_A3,10,4,48,1,16,6,20
hertford_BR,0,0,33,1,3,2,23
hertford_CM,3,0,27,0,3,0,36
hertford_CO,7,0,32,1,6,4,29
hertford_HV,1,0,33,1,12,2,43
hertford_M1,0,5,43,8,24,6,49
hertford_M2,1,0,39,3,8,3,42
hertford_ML,0,0,22,0,4,2,48
hertford_SJ,2,0,37,3,5,3,36
hertford_UN,1,1,36,0,11,2,40
hertford_WN,13,3,38,0,12,5,48
hoke_06A,23,26,46,65,55,20,53
hoke_1,37,0,23,5,8,0,16
hoke_12,25,14,39,56,42,17,52
hoke_13,33,3,29,16,20,4,43
hoke_14,21,22,48,66,53,20,50
hoke_2,45,8,35,13,27,4,44
hoke_3,36,3,35,14,8,3,40
hoke_4,25,2,28,11,8,3,41
hoke_5,28,2,30,13,23,5,45
hoke_61,21,2,42,23,13,7,44
hoke_62,19,4,34,9,12,3,40
hoke_63,26,8,46,45,37,13,46
hoke_64,27,2,39,18,15,4,48
hoke_65,6,1,38,1,3,1,5
hyde_BM,0,1,6,0,8,0,43
hyde_ENG,1,0,31,1,7,0,45
hyde_FF,0,0,20,0,0,0,35
hyde_LL,1,0,30,1,9,0,36
hyde_OCK,1,0,3,4,10,3,49
hyde_SLAD,1,0,18,0,1,0,39
hyde_SQ,2,0,29,3,9,0,43
iredell_,0,0,3,0,0,0,14
iredell_BA,2,7,36,15,45,9,61
iredell_BE,8,18,31,48,48,7,55
iredell_CC1,5,10,36,47,51,9,60
iredell_CC2,7,18,48,36,61,13,59
iredell_CC3,6,16,45,48,62,8,67
iredell_CC4,9,22,37,40,64,7,66
iredell_CD,7,22,36,44,38,10,56
iredell_CH-A,2,11,39,22,29,6,50
iredell_CH-B,7,10,32,26,31,5,54
iredell_CS,3,14,34,19,34,4,53
iredell_DV1-A,4,22,30,36,58,11,60
iredell_DV1-B,10,21,22,34,58,10,62
iredell_DV2-A,3,17,21,25,50,11,58
iredell_DV2-B,6,17,25,28,41,5,56
iredell_EM,3,1,18,6,8,0,49
iredell_FT,7,12,41,28,52,9,62
iredell_NH,2,0,6,2,9,0,43
iredell_OL,0,0,14,4,9,0,47
iredell_SB,0,0,21,4,12,4,53
iredell_SH-A,1,15,27,18,41,1,57
iredell_SH-B,3,6,31,11,23,1,54
iredell_ST1,3,31,37,57,53,11,55
iredell_ST2,8,14,41,43,28,2,54
iredell_ST3,5,7,48,25,39,5,50
iredell_ST4,4,11,41,25,31,6,53
iredell_ST5,8,14,43,29,39,10,55
iredell_ST6,5,16,47,30,42,7,53
iredell_TB,4,0,31,20,20,3,55
iredell_UG,5,4,16,6,13,1,49
jackson_,16,0,6,0,6,0,18
jackson_BCK,16,4,3,5,16,2,56
jackson_CAN,5,0,1,3,3,0,46
jackson_CAS,6,5,1,9,22,4,65
jackson_CFK,4,2,0,4,8,1,44
jackson_CUL,14,20,29,34,57,24,66
jackson_DIL,10,6,13,13,8,2,53
jackson_GCK,9,3,3,0,11,1,53
jackson_GLV,1,0,2,12,19,1,60
jackson_QUA,55,43,13,15,34,12,61
jackson_RIV,3,0,0,2,5,3,50
jackson_SAV,9,4,3,8,16,0,52
jackson_SCC,11,4,5,2,19,5,56
jackson_SNW,9,4,16,8,22,3,56
jackson_SSW,18,13,20,16,35,7,67
jackson_WEB,13,6,12,5,21,2,58
johnston_,0,0,14,0,2,0,27
johnston_PR01,5,4,32,11,23,1,55
johnston_PR02,0,1,37,3,23,1,42
johnston_PR03,2,1,32,13,31,2,54
johnston_PR04,0,1,29,8,15,2,49
johnston_PR05,1,0,33,5,13,2,49
johnston_PR06,7,5,28,10,24,0,49
johnston_PR07,2,4,35,8,33,2,54
johnston_PR08,1,1,24,14,24,4,50
johnston_PR09,9,11,37,33,52,5,56
johnston_PR10A,3,4,45,29,40,5,52
johnston_PR10B,5,6,32,14,27,3,51
johnston_PR11A,1,6,35,28,40,8,52
johnston_PR11B,6,12,38,35,51,4,59
johnston_PR12A,12,12,38,20,56,6,55
johnston_PR12B,7,5,37,21,33,9,56
johnston_PR13,7,4,29,19,30,4,53
johnston_PR14,5,0,20,14,23,1,55
johnston_PR15,6,4,32,13,30,3,52
johnston_PR16,7,0,31,26,25,6,53
johnston_PR17,0,0,21,7,18,2,49
johnston_PR18,2,0,21,13,15,0,50
johnston_PR19,2,1,29,13,24,3,51
johnston_PR20,8,2,42,27,45,7,53
johnston_PR21,7,1,36,17,28,4,51
johnston_PR22,6,4,36,21,35,6,51
johnston_PR23A,11,7,36,29,38,4,56
johnston_PR23B,8,4,35,23,42,6,53
johnston_PR24,4,2,49,40,39,9,53
johnston_PR25,7,0,46,39,46,4,49
johnston_PR26,5,2,44,34,40,6,54
johnston_PR27A,1,6,44,29,36,5,48
johnston_PR27B,6,3,41,24,40,2,51
johnston_PR28,5,5,42,30,46,7,57
johnston_PR29A,7,6,38,29,50,8,53
johnston_PR29B,9,7,43,39,61,9,59
johnston_PR30,9,5,42,38,38,12,52
johnston_PR31A,4,7,31,14,34,4,53
johnston_PR31B,14,9,41,30,61,4,59
johnston_PR32,3,1,32,14,44,6,52
johnston_PR33,8,4,29,31,49,4,59
johnston_PR34,17,12,47,45,71,16,57
jones_,0,0,3,0,0,0,2
jones_P01,1,1,27,0,8,0,48
jones_P02,2,0,14,5,4,1,47
jones_P03,1,2,19,1,6,0,52
jones_P04,3,8,44,7,16,6,52
jones_P05,3,2,44,8,14,4,50
jones_P06,0,0,21,3,4,1,45
jones_P07,1,4,40,10,15,4,51
lee_,0,0,1,0,0,0,6
lee_A1,9,8,46,66,43,12,53
lee_A2,10,12,50,76,44,10,56
lee_B1,1,6,31,14,8,4,48
lee_B2,6,10,38,47,39,6,51
lee_C1,15,6,39,46,36,8,57
lee_C2,8,4,29,26,24,7,56
lee_D1,14,19,37,46,34,6,53
lee_D2,8,11,31,39,31,4,55
lee_E1,8,5,31,22,18,1,52
lee_E2,5,10,42,55,33,6,52
lenoir_,0,0,12,0,2,0,13
lenoir_C,2,2,48,12,22,4,52
lenoir_FC,12,9,40,10,28,8,51
lenoir_I,3,3,33,6,12,1,50
lenoir_K1,3,0,40,4,12,3,9
lenoir_K2,2,1,49,4,12,4,25
lenoir_K3,2,7,45,9,19,6,45
lenoir_K4,1,11,37,11,23,4,49
lenoir_K5,3,3,42,3,17,4,44
lenoir_K6,5,1,48,4,15,4,40
lenoir_K7,1,1,48,7,17,7,42
lenoir_K8,1,0,45,1,9,3,6
lenoir_K9,5,5,37,5,21,3,48
lenoir_MH,2,3,44,17,28,5,54
lenoir_N,3,3,42,15,31,8,52
lenoir_PH1,1,0,16,7,5,1,47
lenoir_PH2,1,0,28,7,8,2,50
lenoir_SH,1,1,22,3,7,3,49
lenoir_SW,1,1,24,4,6,1,46
lenoir_T1,3,2,25,11,6,2,52
lenoir_T2,2,0,22,11,10,2,49
lenoir_V,1,1,44,6,11,5,46
lenoir_W,0,0,21,2,4,1,51
lincoln_AS25,4,2,24,28,16,2,50
lincoln_BC13,2,3,27,38,31,1,48
lincoln_BS26,1,2,33,12,19,2,48
lincoln_CF19,0,1,9,4,13,2,54
lincoln_CR06,1,0,11,10,9,1,49
lincoln_DN29,1,8,13,17,33,7,58
lincoln_DV08,3,3,23,17,19,3,52
lincoln_DW28,5,4,27,8,22,0,51
lincoln_HG17,3,0,33,29,27,3,52
lincoln_HV07,1,0,18,24,17,4,51
lincoln_IS20,4,1,22,12,16,3,48
lincoln_IS23,2,6,29,16,21,1,50
lincoln_LI14,1,1,18,13,14,0,48
lincoln_LM16,0,2,13,10,14,4,54
lincoln_LN11,3,3,27,22,23,2,54
lincoln_LS12,2,2,31,25,20,1,50
lincoln_LS15,2,1,13,3,12,1,47
lincoln_LW18,4,1,21,6,14,2,50
lincoln_LW31,5,6,22,14,37,4,57
lincoln_NB03,1,0,11,7,7,2,49
lincoln_NB09,3,2,18,11,9,1,51
lincoln_OB21,1,5,16,8,18,1,49
lincoln_OG10,2,5,19,23,16,1,51
lincoln_PC22,3,4,18,14,20,2,54
lincoln_SL24,2,4,16,18,15,1,49
lincoln_TE27,2,4,9,11,23,3,51
lincoln_TR30,4,1,23,9,12,5,48
lincoln_WP32,2,8,26,16,42,8,60
macon_,0,0,0,0,0,0,1
macon_1,4,4,20,9,23,8,57
macon_10,0,0,0,2,8,1,38
macon_11,4,3,4,9,19,2,56
macon_12,0,2,14,3,18,4,50
macon_13,2,0,0,4,6,0,45
macon_14,2,0,2,3,4,0,43
macon_15,5,0,3,8,17,5,51
macon_2,4,5,18,9,18,4,50
macon_3,2,5,20,13,31,5,53
macon_4,3,2,3,4,14,2,50
macon_5,8,2,6,8,22,1,54
macon_6,3,4,0,7,20,2,51
macon_7,3,5,3,6,27,4,51
macon_8,0,0,0,1,7,0,39
macon_9,1,1,1,8,24,2,58
madison_,0,0,0,0,0,0,17
madison_BEECH,1,0,5,8,26,1,58
madison_EBBS C,1,0,1,3,16,1,53
madison_GRAPEV,1,1,3,1,12,2,55
madison_HOT SP,2,0,3,1,10,1,54
madison_LAUREL,2,3,0,2,15,1,57
madison_MARS H,7,11,23,17,33,8,68
madison_NORTH,3,3,2,7,27,1,59
madison_REVERE,0,0,0,0,6,0,45
madison_SANDY,0,1,1,0,4,0,52
madison_SOUTH,5,2,0,1,12,3,54
madison_SPRING,0,4,1,1,6,2,53
madison_WALNUT,2,3,0,2,21,0,60
martin_BG,1,0,24,4,11,0,46
martin_CR,5,0,34,3,6,1,43
martin_GN,2,0,39,3,6,1,40
martin_GR,0,0,26,0,3,0,40
martin_HM,1,0,34,2,5,0,41
martin_HS,1,0,28,0,1,1,30
martin_J,4,0,34,12,22,3,51
martin_PP,1,0,20,0,2,0,40
martin_R1,0,0,41,2,4,1,40
martin_R2,1,4,43,5,13,2,41
martin_W,7,1,28,0,2,1,42
martin_W1,5,2,49,8,19,6,52
martin_W2,6,4,41,11,26,9,51
mcdowell_,0,0,2,0,1,0,14
mcdowell_43891,0,9,21,14,18,3,46
mcdowell_43892,2,6,33,17,16,0,48
mcdowell_43893,0,1,5,6,5,2,45
mcdowell_43894,2,1,15,16,4,5,48
mcdowell_43895,0,5,11,8,10,2,47
mcdowell_CCREEK,0,1,9,8,15,9,49
mcdowell_DYSART,3,16,14,1,18,2,55
mcdowell_FORT 1,0,2,25,2,3,2,49
mcdowell_FORT 2,0,3,21,6,6,4,48
mcdowell_GLENWD,0,5,4,7,8,1,48
mcdowell_HIGGIN,1,1,6,6,7,2,48
mcdowell_M.COVE,2,4,10,2,3,2,50
mcdowell_N.COVE,0,4,2,2,4,0,46
mcdowell_NEBO,2,7,19,9,14,3,49
mcdowell_PLEASA,0,1,12,5,10,6,50
mcdowell_T.COVE,1,0,2,2,1,0,47
mcdowell_WEST M,4,7,29,11,22,5,51
mecklenburg_,1,1,16,1,6,1,24
mecklenburg_1,1,4,15,11,29,1,54
mecklenburg_10,4,10,20,16,42,5,57
mecklenburg_100,7,22,33,35,56,5,65
mecklenburg_101,3,19,32,35,44,5,58
mecklenburg_102,5,25,49,70,71,9,62
mecklenburg_103,8,23,25,36,58,6,59
mecklenburg_104,7,22,55,33,54,14,47
mecklenburg_105,4,30,46,48,66,19,52
mecklenburg_106,4,8,23,10,25,3,48
mecklenburg_107.1,10,31,46,39,68,15,52
mecklenburg_108,11,15,50,44,58,13,50
mecklenburg_109,2,6,25,15,38,8,53
mecklenburg_11,15,29,55,43,65,18,68
mecklenburg_110,1,4,22,12,25,3,52
mecklenburg_111,5,12,29,18,37,5,54
mecklenburg_112,4,22,21,26,46,5,52
mecklenburg_113,6,20,30,25,40,8,62
mecklenburg_114,3,12,32,22,48,4,53
mecklenburg_115,6,6,42,31,42,6,49
mecklenburg_116,8,14,49,35,42,7,44
mecklenburg_117,7,12,45,34,50,13,55
mecklenburg_118,6,22,36,28,60,7,63
mecklenburg_119,3,12,30,12,44,3,54
mecklenburg_12,9,10,58,30,51,18,34
mecklenburg_120,10,31,47,52,50,9,45
mecklenburg_121,7,25,33,28,53,11,61
mecklenburg_122,14,32,50,65,68,17,62
mecklenburg_123,5,17,46,35,45,6,53
mecklenburg_124,5,12,53,37,53,12,45
mecklenburg_125,7,17,44,36,42,1,46
mecklenburg_126,3,30,52,38,56,15,53
mecklenburg_127,6,16,22,16,43,3,58
mecklenburg_128,4,20,43,35,60,9,59
mecklenburg_129,3,8,34,31,37,10,50
mecklenburg_13,7,25,49,28,53,17,55
mecklenburg_130,6,22,46,38,47,9,51
mecklenburg_131,1,13,22,9,30,5,54
mecklenburg_132,9,22,44,42,45,8,49
mecklenburg_133,8,23,33,28,52,10,63
mecklenburg_134,11,27,43,52,59,14,65
mecklenburg_135,13,26,55,63,70,19,59
mecklenburg_136,6,15,29,12,42,4,56
mecklenburg_137,13,36,37,51,68,13,59
mecklenburg_138,9,29,51,55,54,11,50
mecklenburg_139.1,5,29,33,41,53,6,61
mecklenburg_14,4,15,49,19,35,11,44
mecklenburg_140,14,39,32,56,69,9,64
mecklenburg_141,7,28,42,41,57,18,52
mecklenburg_142,5,23,37,41,60,18,60
mecklenburg_143,3,29,37,46,60,9,63
mecklenburg_144,3,28,32,39,61,9,63
mecklenburg_145,12,35,48,62,78,24,72
mecklenburg_146,10,35,47,43,66,19,55
mecklenburg_147,15,35,55,51,57,10,50
mecklenburg_148,18,51,47,62,78,21,69
mecklenburg_149,11,28,50,58,69,15,56
mecklenburg_15,5,9,31,21,48,10,56
mecklenburg_150,5,19,47,38,50,10,64
mecklenburg_151,4,26,46,38,66,18,52
mecklenburg_16,6,2,51,14,30,7,21
mecklenburg_17,7,4,53,28,47,12,50
mecklenburg_18,1,1,3,3,15,1,50
mecklenburg_19,3,6,11,9,27,1,55
mecklenburg_2,7,15,39,23,46,12,55
mecklenburg_20,1,11,20,12,38,2,54
mecklenburg_200,4,15,32,28,40,7,53
mecklenburg_201,11,20,60,55,70,12,57
mecklenburg_202,9,30,46,54,64,11,65
mecklenburg_203,5,19,53,57,63,19,60
mecklenburg_204.1,11,29,52,63,67,14,57
mecklenburg_205,5,30,41,57,56,9,54
mecklenburg_206,5,19,39,37,55,19,66
mecklenburg_207,7,23,38,40,58,8,62
mecklenburg_208,1,19,29,15,50,7,64
mecklenburg_209,12,22,35,42,56,12,65
mecklenburg_21,9,11,34,20,48,8,56
mecklenburg_210,11,17,55,44,59,21,51
mecklenburg_211,10,27,53,65,68,20,64
mecklenburg_212,14,44,56,67,79,23,66
mecklenburg_213,10,28,54,41,50,12,55
mecklenburg_214,9,29,44,29,66,19,55
mecklenburg_215,6,37,41,32,57,8,60
mecklenburg_216,7,31,42,48,66,8,63
mecklenburg_217,3,18,40,34,46,6,59
mecklenburg_218,5,12,35,29,51,5,57
mecklenburg_219,6,16,32,15,37,6,52
mecklenburg_22,7,19,47,24,51,11,55
mecklenburg_220,6,16,34,29,39,2,57
mecklenburg_221,9,19,29,38,52,9,64
mecklenburg_222,9,25,50,43,69,15,55
mecklenburg_223.1,7,27,48,56,62,16,64
mecklenburg_224,7,19,41,33,52,8,54
mecklenburg_225,2,12,37,22,34,6,54
mecklenburg_226,6,32,36,41,65,11,60
mecklenburg_227,9,38,36,52,64,9,61
mecklenburg_228,8,35,46,57,65,17,54
mecklenburg_229,9,31,44,72,63,19,60
mecklenburg_23,8,9,47,7,37,10,41
mecklenburg_230,12,40,51,79,63,10,63
mecklenburg_231,12,35,45,61,71,9,61
mecklenburg_232,14,37,37,59,72,9,64
mecklenburg_233,2,25,27,16,55,6,55
mecklenburg_234,9,12,36,58,59,7,58
mecklenburg_235,4,27,41,42,59,11,56
mecklenburg_236,9,16,29,30,39,6,60
mecklenburg_237,11,27,52,55,68,22,52
mecklenburg_238.1,5,24,38,44,58,10,57
mecklenburg_239,8,29,47,41,59,9,56
mecklenburg_24,8,14,56,22,46,12,48
mecklenburg_240,5,14,30,34,59,5,70
mecklenburg_241,6,19,46,49,58,10,58
mecklenburg_242,1,15,17,12,38,3,53
mecklenburg_243,7,34,47,77,79,18,64
mecklenburg_25,6,6,48,6,40,10,17
mecklenburg_26,6,25,52,30,60,13,49
mecklenburg_27,8,7,57,31,51,12,41
mecklenburg_28,10,13,48,33,50,13,51
mecklenburg_29,4,16,43,33,41,9,49
mecklenburg_3,5,19,47,36,56,13,39
mecklenburg_30,12,15,45,19,52,12,53
mecklenburg_31,3,2,52,13,35,14,29
mecklenburg_32,2,11,8,4,28,1,50
mecklenburg_33,7,16,44,41,48,6,55
mecklenburg_34,5,12,43,30,47,10,56
mecklenburg_35,2,10,36,13,31,3,53
mecklenburg_36,2,13,33,18,43,6,57
mecklenburg_37,7,20,29,31,43,7,55
mecklenburg_38,6,15,38,34,51,8,54
mecklenburg_39,5,12,55,21,45,11,30
mecklenburg_4,2,20,46,44,54,8,51
mecklenburg_40,14,28,51,16,40,12,43
mecklenburg_41,10,26,49,20,38,13,48
mecklenburg_42,6,5,54,14,36,12,34
mecklenburg_43,10,23,52,50,62,17,46
mecklenburg_44,4,15,35,20,35,6,52
mecklenburg_45,4,38,41,37,56,7,51
mecklenburg_46,8,20,49,35,47,14,55
mecklenburg_47,2,15,28,14,45,3,60
mecklenburg_48,3,6,16,4,28,0,48
mecklenburg_49,1,10,26,25,31,3,54
mecklenburg_5,4,12,47,35,47,5,44
mecklenburg_50,5,16,37,29,44,5,51
mecklenburg_51,10,17,33,24,37,11,54
mecklenburg_52,4,9,52,18,36,8,34
mecklenburg_53,8,25,51,28,59,10,49
mecklenburg_54,5,2,54,20,39,7,26
mecklenburg_55,3,4,52,11,35,6,16
mecklenburg_56,3,12,49,9,31,2,15
mecklenburg_57,2,14,33,19,41,4,55
mecklenburg_58,5,22,30,23,42,8,52
mecklenburg_59,7,13,34,26,35,4,53
mecklenburg_6,7,12,52,35,58,13,51
mecklenburg_60,5,2,49,13,38,10,39
mecklenburg_61,7,30,46,31,48,6,55
mecklenburg_62,6,22,49,48,59,12,46
mecklenburg_63,12,28,53,61,50,4,54
mecklenburg_64,5,13,40,17,39,7,45
mecklenburg_65,3,18,26,18,32,5,46
mecklenburg_66,3,5,25,13,27,7,52
mecklenburg_67,2,4,20,8,23,3,54
mecklenburg_68,2,15,40,28,46,16,56
mecklenburg_69,8,30,27,21,49,7,60
mecklenburg_7,2,6,36,26,40,11,53
mecklenburg_70,3,11,14,11,42,2,56
mecklenburg_71,2,11,34,18,46,4,54
mecklenburg_72,5,6,20,10,33,4,53
mecklenburg_73,4,13,24,19,37,3,56
mecklenburg_74,4,18,24,18,49,7,56
mecklenburg_75,7,15,25,23,50,6,61
mecklenburg_76,4,14,25,17,49,6,60
mecklenburg_77,5,8,55,43,41,8,34
mecklenburg_78.1,10,20,41,45,45,8,50
mecklenburg_79,7,28,43,25,40,5,50
mecklenburg_8,1,7,15,10,35,3,55
mecklenburg_80,6,28,47,42,52,12,57
mecklenburg_81,10,27,54,33,47,12,53
mecklenburg_82,12,17,55,40,49,13,46
mecklenburg_83,10,21,49,49,55,10,49
mecklenburg_84,7,12,48,35,49,12,53
mecklenburg_85,5,12,38,34,50,7,55
mecklenburg_86,0,7,12,6,36,2,55
mecklenburg_87,9,19,35,55,53,8,59
mecklenburg_88,6,18,38,50,58,10,54
mecklenburg_89,12,25,52,41,59,8,56
mecklenburg_9,4,20,41,15,50,7,55
mecklenburg_90,3,11,26,19,36,1,55
mecklenburg_91,11,31,37,33,53,11,68
mecklenburg_92,3,25,35,32,53,6,57
mecklenburg_93,5,18,26,20,44,3,55
mecklenburg_94,13,17,44,41,51,9,53
mecklenburg_95,8,19,47,42,54,11,46
mecklenburg_96,4,9,29,26,50,2,58
mecklenburg_97,4,12,45,30,35,10,53
mecklenburg_98,10,28,50,57,50,13,42
mecklenburg_99,6,15,48,46,53,10,51
mitchell_,0,0,0,0,0,0,2
mitchell_1,2,0,0,5,9,2,48
mitchell_2,0,0,0,0,0,1,33
mitchell_3,0,0,0,1,5,0,47
mitchell_4,6,5,12,21,25,7,59
mitchell_5,1,0,2,7,8,2,49
mitchell_6,0,1,3,1,1,0,44
mitchell_7,0,0,0,0,1,0,32
mitchell_8,0,0,0,0,2,0,40
mitchell_9,1,0,0,7,16,0,49
montgomery_,0,0,11,0,5,0,18
montgomery_BIS,1,3,32,29,21,2,48
montgomery_CAN,3,4,36,31,29,5,48
montgomery_CHE,2,0,18,5,9,0,47
montgomery_ELD,1,1,5,5,8,0,51
montgomery_LIT,1,0,9,4,3,0,47
montgomery_MTG,5,9,43,1,21,2,49
montgomery_OPH,2,0,0,0,1,0,42
montgomery_PEE,2,16,22,3,10,1,47
montgomery_ROC,0,1,34,15,11,0,42
montgomery_STA,3,0,19,8,19,0,50
montgomery_T1,3,13,40,11,26,3,49
montgomery_T2,3,5,25,6,12,2,50
montgomery_UWH,7,13,8,1,14,3,50
montgomery_WAD,3,28,30,1,16,0,36
moore_,0,0,7,0,1,0,17
moore_BEN,11,1,33,15,17,3,48
moore_CAM,11,4,30,11,12,2,50
moore_CAR,19,7,33,17,30,4,51
moore_DHR,2,3,25,8,6,3,48
moore_EAB,16,10,37,16,26,4,47
moore_EKWD,4,6,16,10,9,2,42
moore_EUR,6,11,20,20,27,7,47
moore_EWD,7,3,30,2,11,2,40
moore_LTR,14,10,32,21,28,2,50
moore_NSP,4,6,28,15,21,4,48
moore_PBF,17,13,34,18,26,7,49
moore_PDN,7,7,24,12,27,2,53
moore_PHA,8,9,22,12,27,3,52
moore_PHB1,4,12,21,8,29,3,47
moore_PHB2,2,7,12,3,15,0,45
moore_PHC,9,4,27,16,29,3,47
moore_RBN,2,1,21,14,10,2,43
moore_SLS,6,7,23,13,20,4,52
moore_SSP,9,7,44,15,28,8,47
moore_TLT,2,0,35,3,5,4,31
moore_VSS,12,2,25,12,17,4,41
moore_WAB,21,7,37,23,36,6,48
moore_WEM,2,0,22,4,11,1,46
moore_WKWD,6,3,20,3,14,2,43
moore_WND,9,5,29,13,14,3,44
nash_,0,0,0,0,0,0,1
nash_0040A,10,16,51,25,49,11,52
nash_1,4,2,34,29,26,2,52
nash_11,5,1,40,13,23,6,52
nash_12,0,2,29,2,6,1,47
nash_15,14,11,46,17,36,20,53
nash_2,5,4,36,3,15,2,42
nash_21,4,0,37,3,10,3,34
nash_22,8,1,37,5,8,2,43
nash_25,10,4,39,21,32,4,54
nash_26,15,5,29,10,19,4,52
nash_3,7,2,37,6,8,3,49
nash_31,6,9,44,6,22,4,39
nash_32,5,6,40,14,27,9,46
nash_33,3,3,47,6,23,11,36
nash_34,7,2,48,12,30,6,48
nash_35,10,15,41,15,25,6,52
nash_36,7,11,40,15,31,3,52
nash_37,5,23,42,18,42,10,51
nash_38,10,12,46,17,32,4,49
nash_39,5,8,36,9,23,4,48
nash_4,2,1,30,13,12,0,52
nash_41,5,3,29,10,12,4,48
nash_42,5,3,39,18,26,9,44
nash_5,1,0,37,26,19,6,52
nash_6,5,3,30,22,16,3,47
nash_7,10,3,39,8,18,8,45
nash_8,2,1,31,35,18,2,51
new hanover_,1,0,6,0,1,0,22
new hanover_CF01,10,8,53,22,45,6,66
new hanover_CF02,6,6,41,13,31,9,67
new hanover_CF05,10,10,39,18,38,8,64
new hanover_CF06,4,12,48,20,34,4,64
new hanover_FP02,4,9,12,9,39,5,68
new hanover_FP03,1,7,10,4,28,4,58
new hanover_FP04,3,8,32,13,48,3,66
new hanover_FP05,5,1,13,5,30,6,61
new hanover_FP06,4,13,34,31,38,8,75
new hanover_FP07,8,6,27,19,41,8,71
new hanover_H01,5,7,37,16,32,7,59
new hanover_H02,1,14,17,10,30,6,63
new hanover_H03,7,21,29,18,42,13,72
new hanover_H04,5,5,31,19,44,10,70
new hanover_H05,2,13,24,17,47,10,68
new hanover_H06,7,16,37,30,49,13,70
new hanover_H08,6,6,27,28,47,6,71
new hanover_H09,3,19,29,16,57,10,77
new hanover_H10,7,16,44,37,47,13,66
new hanover_H11,6,22,41,42,51,11,72
new hanover_M02,7,16,35,16,46,15,78
new hanover_M03,7,12,41,27,43,7,69
new hanover_M04,12,24,38,40,72,9,75
new hanover_M06,1,14,32,11,46,10,67
new hanover_M07,1,10,13,6,25,2,56
new hanover_W03,6,6,52,14,36,9,67
new hanover_W08,7,6,48,11,39,17,59
new hanover_W12,7,5,32,14,28,10,60
new hanover_W13,4,7,50,36,45,12,68
new hanover_W15,10,15,55,36,63,23,72
new hanover_W16,7,19,29,14,50,10,68
new hanover_W17,0,14,37,8,33,7,60
new hanover_W18,1,4,22,7,30,6,64
new hanover_W21,9,14,35,32,54,7,71
new hanover_W24,7,16,40,41,55,18,71
new hanover_W25,5,13,54,26,55,17,68
new hanover_W26,9,9,40,27,41,17,71
new hanover_W27,5,11,48,19,49,12,62
new hanover_W28,8,12,41,41,54,18,72
new hanover_W29,12,8,58,20,41,14,55
new hanover_W30,11,17,46,31,52,16,73
new hanover_W31,2,12,27,15,49,7,64
new hanover_WB,2,2,5,10,25,9,65
northampton_CONWAY,1,2,30,0,11,1,48
northampton_CREEKS,0,0,28,2,6,1,41
northampton_GALATI,1,0,35,0,8,1,40
northampton_GARYSB,2,1,46,2,16,4,39
northampton_GASTON,5,3,48,2,33,2,49
northampton_JACKSO,0,0,34,1,5,0,37
northampton_LAKE G,2,3,40,2,18,3,50
northampton_LASKER,0,1,17,0,0,0,32
northampton_MILWAU,0,0,29,0,4,1,36
northampton_NEWTOW,0,0,24,0,3,1,44
northampton_PENDLE,0,0,24,1,2,0,30
northampton_PLEASA,1,0,30,3,4,1,34
northampton_POTECA,0,0,28,0,5,0,27
northampton_REHOBE,1,0,25,1,4,3,29
northampton_RICH S,2,1,47,3,15,3,45
northampton_SEABOA,4,0,41,0,13,0,42
northampton_SEVERN,0,1,26,0,4,0,38
northampton_WOODLA,2,1,33,4,10,0,46
onslow_BC21,13,14,34,62,55,15,61
onslow_BM08,16,37,59,82,73,33,71
onslow_CL10,4,5,31,24,29,5,53
onslow_CR07,15,14,47,57,59,21,66
onslow_EN03,17,40,55,90,76,28,72
onslow_FS16,7,6,26,20,41,4,66
onslow_GB12,6,15,45,41,53,11,62
onslow_HM05,17,21,53,75,62,21,59
onslow_HN14,9,5,40,30,31,7,57
onslow_HR17,2,4,23,7,21,3,52
onslow_HU20,12,14,37,44,43,17,61
onslow_JA01,13,32,52,72,72,20,71
onslow_ML23,2,2,35,9,21,2,44
onslow_MT24,5,3,28,16,20,0,49
onslow_NE22A,7,20,47,68,57,13,59
