prec_id,amer_indian,asian,black,hispanic,other,polyracial,white
henderson_ES,4,8,18,21,29,4,54
henderson_EV,2,9,13,13,27,4,67
henderson_FL,8,21,33,42,53,10,63
henderson_FR,3,9,7,4,37,3,55
henderson_GM,2,12,22,26,20,1,53
henderson_GR,4,4,10,14,20,1,59
henderson_HC,7,14,30,17,40,5,60
henderson_HS,1,2,11,14,32,4,58
henderson_HV-1,4,10,28,26,41,5,55
henderson_HV-2,6,13,50,52,47,13,57
henderson_HV-3,7,9,38,40,42,10,62
henderson_LJ,2,11,15,10,23,4,50
henderson_LP,1,2,12,12,18,2,51
henderson_MG,5,3,23,15,20,2,54
henderson_NB,7,10,21,53,42,7,61
henderson_NE,4,12,30,27,38,5,56
henderson_NM,5,10,25,21,33,3,62
henderson_NW,1,4,19,24,28,4,58
henderson_PR,3,15,23,28,40,3,55
henderson_PV,2,6,14,15,23,2,59
henderson_RG,5,5,18,19,28,5,57
henderson_RR,2,1,1,9,8,2,50
henderson_SB,4,4,15,29,31,5,62
henderson_SE,1,5,17,34,18,5,56
henderson_SM,5,4,21,21,37,10,66
henderson_SW,1,5,20,31,27,5,57
hertford_,0,1,6,0,1,0,8
hertford_A1,12,9,45,6,27,7,49
hertford_A2,8,1,39,9,19,6,54
hertford_A3,10,4,49,3,19,7,21
hertford_BR,0,0,34,1,4,3,24
hertford_CM,3,2,26,1,9,0,36
hertford_CO,6,0,31,2,9,4,39
hertford_HV,1,0,33,2,13,2,44
hertford_M1,0,4,46,13,31,10,47
hertford_M2,3,0,41,2,12,4,44
hertford_ML,0,0,23,1,9,2,46
hertford_SJ,3,0,36,5,10,2,40
hertford_UN,2,1,35,2,13,3,44
hertford_WN,15,3,37,1,14,9,47
hoke_06A,25,31,46,73,67,26,54
hoke_1,37,1,21,5,8,0,17
hoke_12,30,17,39,56,48,21,53
hoke_13,31,5,30,19,21,3,45
hoke_14,22,22,52,57,56,22,52
hoke_2,45,7,36,16,32,6,43
hoke_3,37,5,35,16,12,3,37
hoke_4,30,3,27,11,10,5,41
hoke_5,28,2,32,24,21,6,49
hoke_61,23,2,42,23,15,6,47
hoke_62,19,3,36,11,22,7,44
hoke_63,30,10,48,55,45,16,50
hoke_64,29,5,41,25,25,7,48
hoke_65,8,1,37,2,1,2,7
hyde_BM,0,1,5,1,8,0,48
hyde_ENG,0,0,29,1,7,0,49
hyde_FF,0,0,23,0,2,0,39
hyde_LL,1,0,29,1,11,0,40
hyde_OCK,1,1,4,7,11,3,53
hyde_SLAD,1,0,17,0,2,0,39
hyde_SQ,2,0,27,3,7,1,45
iredell_,0,0,9,0,0,0,16
iredell_BA,5,10,39,27,47,10,64
iredell_BE,8,14,33,58,51,10,59
iredell_CC1,7,15,39,59,60,12,66
iredell_CC2,11,26,45,52,60,19,62
iredell_CC3,7,20,43,51,73,14,70
iredell_CC4,9,22,41,48,76,14,69
iredell_CD,9,22,38,49,39,10,56
iredell_CH-A,3,14,39,31,35,4,55
iredell_CH-B,6,11,30,38,40,7,57
iredell_CS,3,12,33,21,34,4,54
iredell_DV1-A,7,25,35,45,69,12,67
iredell_DV1-B,11,21,28,34,62,11,67
iredell_DV2-A,4,19,22,28,55,10,63
iredell_DV2-B,9,23,26,34,52,7,64
iredell_EM,3,0,17,7,10,0,51
iredell_FT,6,18,42,36,59,13,65
iredell_NH,1,0,5,3,9,0,47
iredell_OL,0,0,15,5,5,0,48
iredell_SB,0,0,20,9,16,4,54
iredell_SH-A,2,18,29,21,45,3,56
iredell_SH-B,3,10,30,11,26,4,56
iredell_ST1,4,33,40,70,49,10,59
iredell_ST2,8,16,40,47,36,6,57
iredell_ST3,9,9,50,32,39,12,52
iredell_ST4,4,10,46,35,44,7,52
iredell_ST5,10,13,43,38,45,9,57
iredell_ST6,5,19,50,37,49,9,52
iredell_TB,7,0,30,23,27,3,57
iredell_UG,7,4,12,7,13,1,49
jackson_,16,0,2,0,2,0,18
jackson_BCK,20,5,3,7,18,2,57
jackson_CAN,5,0,1,2,4,1,45
jackson_CAS,5,7,1,9,24,4,66
jackson_CFK,3,2,0,5,9,2,48
jackson_CUL,21,20,35,50,60,26,72
jackson_DIL,10,7,10,12,15,2,54
jackson_GCK,10,3,4,0,13,2,53
jackson_GLV,2,1,3,16,24,1,63
jackson_QUA,57,43,16,22,41,14,61
jackson_RIV,3,1,0,4,7,3,55
jackson_SAV,11,5,4,10,17,2,54
jackson_SCC,9,4,5,4,22,5,57
jackson_SNW,11,6,14,10,23,4,61
jackson_SSW,19,16,23,21,38,4,70
jackson_WEB,17,8,12,6,23,3,60
johnston_,0,0,10,0,1,0,19
johnston_PR04,1,1,35,16,20,1,48
johnston_PR07,5,7,37,15,42,6,60
johnston_PR08,3,1,27,17,28,5,54
johnston_PR09,9,15,41,43,53,4,55
johnston_PR10A,4,5,50,42,45,12,54
johnston_PR10B,5,6,32,19,37,5,55
johnston_PR11A,3,9,36,37,43,9,54
johnston_PR11B,6,15,42,39,55,8,61
johnston_PR12A,11,16,35,20,57,7,59
johnston_PR12B,12,7,40,30,51,14,56
johnston_PR13,7,5,34,25,38,7,56
johnston_PR14,7,0,20,25,30,2,59
johnston_PR19,4,2,28,20,28,2,54
johnston_PR20,10,1,46,45,51,8,54
johnston_PR21,8,2,37,20,41,7,51
johnston_PR22,7,4,35,30,36,6,55
johnston_PR23A,9,11,38,36,45,7,62
johnston_PR23B,6,4,38,34,52,6,59
johnston_PR24,5,5,48,46,47,9,55
johnston_PR25,6,1,46,52,47,5,51
johnston_PR26,4,3,47,51,41,11,55
johnston_PR27A,2,11,45,36,41,9,51
johnston_PR27B,7,5,44,38,52,4,56
johnston_PR28,8,6,43,34,51,9,57
johnston_PR29A,15,8,39,38,55,12,61
johnston_PR29B,12,13,45,46,71,14,66
johnston_PR30,12,6,42,47,45,11,58
johnston_PR31A,4,7,35,22,41,5,55
johnston_PR31B,13,13,41,41,63,8,61
johnston_PR32,2,3,35,30,46,10,53
johnston_PR33,12,7,28,44,57,8,61
johnston_PR34,16,11,53,64,83,16,64
johnston_PR35,8,10,102,42,98,8,153
johnston_PR36,6,5,64,20,47,5,101
johnston_PR37,11,4,67,54,61,8,107
johnston_PR38,5,0,44,25,36,2,102
jones_,0,0,3,0,0,0,2
jones_P01,1,1,29,0,8,1,48
jones_P02,2,0,18,6,5,2,47
jones_P03,1,2,23,3,5,0,53
jones_P04,1,5,44,10,21,5,54
jones_P05,4,1,45,11,20,3,49
jones_P06,0,0,20,4,6,1,47
jones_P07,2,6,40,9,23,5,54
lee_,0,0,0,0,0,0,3
lee_A1,8,12,47,75,53,14,58
lee_A2,12,13,48,85,54,12,60
lee_B1,1,6,33,15,14,2,52
lee_B2,7,9,38,53,36,11,55
lee_C1,18,10,39,59,43,9,58
lee_C2,13,5,33,36,30,8,62
lee_D1,12,21,35,57,35,10,56
lee_D2,7,12,32,46,33,5,58
lee_E1,9,5,34,34,17,4,54
lee_E2,5,13,43,66,38,8,54
lenoir_,0,0,11,0,2,0,8
lenoir_C,3,4,46,17,28,6,52
lenoir_FC,13,10,38,19,34,8,52
lenoir_I,4,2,39,13,15,6,48
lenoir_K1,3,0,44,4,13,4,11
lenoir_K2,1,1,47,5,12,9,26
lenoir_K3,1,8,44,9,19,8,48
lenoir_K4,0,18,41,18,36,5,51
lenoir_K5,3,6,47,6,20,5,44
lenoir_K6,3,1,46,8,17,8,40
lenoir_K7,3,1,50,11,13,6,43
lenoir_K8,2,0,47,4,14,2,7
lenoir_K9,5,5,41,4,25,6,48
lenoir_MH,4,7,46,26,31,7,53
lenoir_N,2,5,47,24,34,8,53
lenoir_PH1,2,1,17,9,5,1,47
lenoir_PH2,2,1,29,11,10,2,51
lenoir_SH,1,1,23,4,8,1,48
lenoir_SW,0,1,27,3,7,0,46
lenoir_T1,2,2,27,19,6,2,53
lenoir_T2,1,0,20,13,10,2,50
lenoir_V,0,3,45,11,13,3,48
lenoir_W,0,1,21,6,4,1,51
lincoln_AS25,4,4,28,34,19,5,50
lincoln_BC13,4,5,37,43,34,8,51
lincoln_BS26,1,2,33,12,22,2,54
lincoln_CF19,1,0,10,7,18,2,55
lincoln_CR06,1,2,12,13,11,2,52
lincoln_DN29,2,6,15,24,34,6,61
lincoln_DV08,2,4,22,27,20,3,52
lincoln_DW28,7,7,29,12,29,2,54
lincoln_HG17,3,0,34,39,37,5,55
lincoln_HV07,2,1,20,27,23,4,53
lincoln_IS20,5,4,28,19,19,5,55
lincoln_IS23,3,6,30,19,31,3,54
lincoln_LI14,1,2,25,18,17,0,50
lincoln_LM16,0,3,13,13,16,3,56
lincoln_LN11,3,3,30,29,29,3,52
lincoln_LS12,3,2,31,37,28,6,57
lincoln_LS15,1,1,12,6,17,1,51
lincoln_LW18,5,1,27,6,16,3,53
lincoln_LW31,7,8,29,18,37,6,60
lincoln_NB03,1,0,11,10,13,2,53
lincoln_NB09,4,2,19,16,23,1,55
lincoln_OB21,1,6,19,14,25,1,52
lincoln_OG10,4,5,22,29,17,2,56
lincoln_PC22,3,4,19,21,30,5,54
lincoln_SL24,2,5,22,24,23,3,53
lincoln_TE27,1,6,13,11,30,5,53
lincoln_TR30,4,3,29,14,18,5,53
lincoln_WP32,2,6,30,23,49,8,62
macon_1,4,7,20,13,24,8,56
macon_10,0,0,0,2,9,1,41
macon_11,4,3,4,9,24,3,53
macon_12,2,5,13,4,22,3,52
macon_13,2,0,0,4,7,0,44
macon_14,2,0,2,4,6,1,45
macon_15,6,0,3,13,21,4,52
macon_2,2,5,19,12,19,4,50
macon_3,4,6,17,23,29,6,59
macon_4,4,1,6,5,16,2,52
macon_5,9,4,10,17,23,1,53
macon_6,4,4,2,10,24,3,53
macon_7,3,5,2,6,29,4,51
macon_8,0,0,0,1,7,0,41
macon_9,1,1,1,10,25,3,59
madison_,0,0,0,0,0,0,12
madison_BEECH,0,1,5,9,25,1,68
madison_EBBS C,1,1,1,3,20,0,58
madison_GRAPEV,0,2,2,5,15,1,56
madison_HOT SP,2,0,3,1,11,1,56
madison_LAUREL,2,3,1,1,14,0,59
madison_MARS H,7,11,30,23,47,11,72
madison_NORTH,6,3,2,8,34,2,63
madison_REVERE,0,0,0,2,6,0,45
madison_SANDY,0,1,1,0,8,1,57
madison_SOUTH,4,4,0,2,13,4,62
madison_SPRING,0,5,2,1,10,2,53
madison_WALNUT,0,3,2,3,23,0,63
martin_,0,0,28,0,3,0,14
martin_BG,1,0,24,6,13,0,47
martin_CR,5,0,35,4,9,3,48
martin_GN,2,0,36,4,6,1,47
martin_GR,0,0,25,1,5,0,42
martin_HM,1,0,36,3,4,1,43
martin_HS,1,0,27,0,2,1,30
martin_J,5,0,38,13,24,3,53
martin_PP,1,0,23,0,3,0,41
martin_R1,0,0,40,4,8,1,42
martin_R2,1,4,43,6,14,2,42
martin_W,7,1,25,0,6,1,49
martin_W1,4,2,49,10,29,5,52
martin_W2,7,3,42,18,30,9,56
mcdowell_,0,0,1,0,1,0,12
mcdowell_43891,0,9,23,14,15,5,49
mcdowell_43892,3,9,30,23,12,2,51
mcdowell_43893,0,1,8,13,4,2,52
mcdowell_43894,4,1,15,16,6,6,48
mcdowell_43895,0,5,12,11,6,3,49
mcdowell_CCREEK,0,2,12,9,7,11,49
mcdowell_DYSART,6,17,14,3,14,4,56
mcdowell_FORT 1,0,2,28,3,3,2,52
mcdowell_FORT 2,0,4,19,6,4,5,49
mcdowell_GLENWD,1,6,4,6,8,1,51
mcdowell_HIGGIN,0,1,9,8,5,5,51
mcdowell_M.COVE,2,3,13,6,2,2,51
mcdowell_N.COVE,1,4,2,3,2,0,47
mcdowell_NEBO,1,8,22,11,9,2,51
mcdowell_PLEASA,0,2,13,7,8,7,55
mcdowell_T.COVE,1,0,3,2,1,0,46
mcdowell_WEST M,4,12,26,17,15,7,52
mecklenburg_,0,0,11,0,2,0,15
mecklenburg_1,3,7,17,14,33,0,54
mecklenburg_10,4,15,25,23,43,7,61
mecklenburg_100,8,22,35,44,56,11,60
mecklenburg_101,8,20,32,44,49,7,55
mecklenburg_102,9,33,52,74,78,14,59
mecklenburg_103,9,26,28,40,61,6,58
mecklenburg_104,10,23,56,46,58,19,47
mecklenburg_105,6,33,50,59,73,22,61
mecklenburg_106,3,11,26,13,30,5,49
mecklenburg_107.1,11,35,50,45,72,17,56
mecklenburg_108,10,17,55,53,60,17,49
mecklenburg_109,7,13,26,22,40,14,57
mecklenburg_11,16,32,55,60,70,23,71
mecklenburg_110,3,5,24,16,24,5,51
mecklenburg_111,8,18,29,30,44,6,59
mecklenburg_112,6,23,24,22,48,10,57
mecklenburg_113,9,24,35,39,53,10,64
mecklenburg_114,3,11,31,30,50,6,57
mecklenburg_115,5,10,41,49,40,7,49
mecklenburg_116,8,15,50,49,47,10,44
mecklenburg_117,6,12,46,50,55,16,55
mecklenburg_118,9,27,36,45,59,7,68
mecklenburg_119,2,14,29,13,45,4,55
mecklenburg_12,9,18,60,39,57,19,39
mecklenburg_120,9,33,48,65,53,17,46
mecklenburg_121,10,28,39,36,59,12,66
mecklenburg_122,17,39,50,75,78,20,62
mecklenburg_123,5,22,51,45,53,9,53
mecklenburg_124,6,13,52,52,58,14,44
mecklenburg_125,5,17,41,46,38,11,44
mecklenburg_126,4,27,57,49,64,18,56
mecklenburg_127,7,20,24,28,51,5,60
mecklenburg_128,6,27,39,47,62,15,57
mecklenburg_129,2,13,40,41,41,14,51
mecklenburg_13,11,34,56,47,66,21,56
mecklenburg_130,8,25,46,43,50,12,55
mecklenburg_131,1,16,25,13,39,7,59
mecklenburg_132,12,25,48,51,52,9,51
mecklenburg_133,7,25,30,44,57,11,64
mecklenburg_134,13,30,39,69,67,22,68
mecklenburg_135,14,24,57,71,77,24,64
mecklenburg_136,8,19,27,17,43,5,54
mecklenburg_137,14,42,34,58,72,12,60
mecklenburg_138,13,33,53,67,54,14,48
mecklenburg_139.1,6,33,35,45,60,8,61
mecklenburg_14,6,19,47,32,50,13,48
mecklenburg_140,14,43,42,65,77,20,66
mecklenburg_141,11,31,47,57,60,26,54
mecklenburg_142,10,27,36,45,62,21,64
mecklenburg_143,2,30,42,56,68,13,66
mecklenburg_144,3,32,33,41,66,10,64
mecklenburg_145,12,38,58,79,80,26,69
mecklenburg_146,6,35,54,67,69,20,56
mecklenburg_147,11,33,56,68,70,13,60
mecklenburg_148,23,49,51,75,91,27,72
mecklenburg_149,11,30,52,70,71,24,52
mecklenburg_15,5,13,26,29,49,12,63
mecklenburg_150,8,19,46,47,56,14,62
mecklenburg_151,5,30,47,51,65,23,53
mecklenburg_16,7,4,56,24,38,10,21
mecklenburg_17,6,5,54,37,56,14,49
mecklenburg_18,0,2,3,1,23,1,50
mecklenburg_19,2,10,13,11,35,3,58
mecklenburg_2,9,18,41,28,42,13,58
mecklenburg_20,0,13,20,17,45,5,54
mecklenburg_200,9,19,39,38,40,9,57
mecklenburg_201,13,21,58,68,81,17,62
mecklenburg_202,9,32,48,72,80,15,68
mecklenburg_203,8,28,55,68,74,27,58
mecklenburg_204.1,12,35,51,73,71,18,59
mecklenburg_205,6,34,44,69,58,13,54
mecklenburg_206,7,25,42,50,69,24,70
mecklenburg_207,11,25,39,47,68,12,63
mecklenburg_208,2,20,32,32,57,7,70
mecklenburg_209,12,23,38,54,63,14,65
mecklenburg_21,7,16,40,28,47,9,58
mecklenburg_210,8,27,59,57,72,26,53
mecklenburg_211,14,31,58,81,80,24,66
mecklenburg_212,18,50,62,86,84,25,66
mecklenburg_213,11,29,55,57,54,16,53
mecklenburg_214,13,35,56,31,68,21,56
mecklenburg_215,6,39,42,40,57,11,62
mecklenburg_216,9,36,43,59,69,12,67
mecklenburg_217,6,23,40,49,59,14,60
mecklenburg_218,7,14,36,32,55,3,56
mecklenburg_219,11,23,33,27,41,7,55
mecklenburg_22,13,25,50,47,68,20,61
mecklenburg_220,6,19,37,35,45,7,57
mecklenburg_221,8,22,31,41,60,10,63
mecklenburg_222,12,29,56,57,66,21,55
mecklenburg_223.1,8,33,52,69,69,21,66
mecklenburg_224,6,27,41,48,54,11,56
mecklenburg_225,4,16,35,31,39,7,55
mecklenburg_226,11,35,39,49,71,15,60
mecklenburg_227,11,43,38,67,71,12,64
mecklenburg_228,11,42,48,73,73,17,58
mecklenburg_229,10,37,48,84,79,23,65
mecklenburg_23,11,9,46,17,41,10,48
mecklenburg_230,11,46,53,80,80,21,62
mecklenburg_231,11,42,45,71,77,13,64
mecklenburg_232,12,39,35,65,77,15,66
mecklenburg_233,4,25,30,24,62,5,63
mecklenburg_234,12,18,41,65,56,11,59
mecklenburg_235,7,23,45,52,64,13,59
mecklenburg_236,9,20,33,41,52,9,61
mecklenburg_237,9,34,57,70,70,23,56
mecklenburg_238.1,5,26,41,55,62,10,58
mecklenburg_239,7,31,48,48,63,15,56
mecklenburg_24,5,17,56,33,51,15,49
mecklenburg_240,6,20,32,45,62,11,75
mecklenburg_241,7,21,47,58,67,12,61
mecklenburg_242,3,17,20,14,43,3,55
mecklenburg_243,7,40,54,93,89,23,68
mecklenburg_25,6,8,54,11,45,11,27
mecklenburg_26,11,26,54,40,67,14,47
mecklenburg_27,8,10,57,41,59,13,43
mecklenburg_28,10,16,52,40,54,17,51
mecklenburg_29,7,18,50,37,44,16,54
mecklenburg_3,5,21,48,50,58,16,41
mecklenburg_30,12,21,41,28,50,15,56
mecklenburg_31,8,7,54,23,42,18,31
mecklenburg_32,2,10,8,6,28,1,52
mecklenburg_33,9,20,45,46,57,9,56
mecklenburg_34,8,14,43,39,56,16,61
mecklenburg_35,4,10,29,25,28,4,53
mecklenburg_36,2,15,29,24,43,7,57
mecklenburg_37,8,20,25,36,47,5,62
mecklenburg_38,5,18,41,46,49,9,54
mecklenburg_39,4,16,60,30,44,15,37
mecklenburg_4,4,25,47,53,58,12,52
mecklenburg_40,10,28,55,29,53,13,47
mecklenburg_41,11,34,52,27,48,16,48
mecklenburg_42,6,7,55,29,41,13,37
mecklenburg_43,13,27,54,55,62,19,50
mecklenburg_44,3,16,36,22,39,10,51
mecklenburg_45,7,41,43,53,56,11,50
mecklenburg_46,10,22,51,48,54,17,60
mecklenburg_47,2,16,32,30,52,8,63
mecklenburg_48,4,13,17,7,33,0,49
mecklenburg_49,2,13,31,31,36,4,55
mecklenburg_5,7,15,46,41,42,9,45
mecklenburg_50,4,16,39,47,46,10,55
mecklenburg_51,13,25,37,32,46,10,59
mecklenburg_52,4,12,53,29,41,10,38
mecklenburg_53,9,29,58,42,65,18,45
mecklenburg_54,11,5,56,30,39,8,34
mecklenburg_55,4,1,53,10,37,9,18
mecklenburg_56,7,18,57,16,33,10,21
mecklenburg_57,2,16,30,31,43,5,58
mecklenburg_58,7,24,34,38,37,10,56
mecklenburg_59,6,19,34,37,36,4,55
mecklenburg_6,8,14,56,50,60,16,52
mecklenburg_60,6,4,52,24,42,10,38
mecklenburg_61,7,30,49,40,54,8,51
mecklenburg_62,6,26,54,60,65,18,47
mecklenburg_63,10,34,53,73,53,11,54
mecklenburg_64,5,16,38,29,42,11,49
mecklenburg_65,2,18,25,24,39,4,49
mecklenburg_66,1,5,24,13,33,6,54
mecklenburg_67,2,7,23,12,27,2,52
mecklenburg_68,3,14,42,42,51,21,57
mecklenburg_69,11,34,30,37,59,7,63
mecklenburg_7,2,7,42,30,41,13,60
mecklenburg_70,5,12,18,12,41,2,59
mecklenburg_71,3,16,38,26,48,9,57
mecklenburg_72,6,10,21,18,34,4,55
mecklenburg_73,3,11,26,27,37,6,57
mecklenburg_74,3,21,28,26,51,9,58
mecklenburg_75,5,14,24,27,59,5,64
mecklenburg_76,4,14,29,23,52,6,61
mecklenburg_77,8,7,57,56,42,13,34
mecklenburg_78.1,13,23,41,52,46,13,48
mecklenburg_79,7,38,40,28,42,4,50
mecklenburg_8,2,13,23,17,38,5,55
mecklenburg_80,12,32,48,53,52,16,60
mecklenburg_81,12,32,58,52,58,14,53
mecklenburg_82,16,15,62,50,51,14,48
mecklenburg_83,8,25,51,52,61,11,54
mecklenburg_84,8,16,46,46,55,12,52
mecklenburg_85,5,14,39,39,53,12,55
mecklenburg_86,1,9,11,8,37,2,53
mecklenburg_87,9,20,42,62,50,10,61
mecklenburg_88,4,22,39,54,55,11,61
mecklenburg_89,11,30,53,50,66,15,61
mecklenburg_9,7,19,42,23,51,12,64
mecklenburg_90,4,15,31,28,43,5,58
mecklenburg_91,10,35,34,38,57,11,66
mecklenburg_92,3,27,40,41,57,10,63
mecklenburg_93,4,18,24,35,47,5,54
mecklenburg_94,14,19,47,56,51,13,54
mecklenburg_95,8,23,47,49,55,13,49
mecklenburg_96,4,11,32,27,53,7,58
mecklenburg_97,4,10,47,40,44,12,56
mecklenburg_98,12,30,54,76,59,18,49
mecklenburg_99,5,16,51,49,56,17,51
mitchell_,0,0,0,0,0,0,13
mitchell_1,1,0,1,6,12,3,50
mitchell_2,0,0,0,0,0,0,36
mitchell_3,0,0,0,1,9,0,45
mitchell_4,9,6,14,28,30,7,63
mitchell_5,1,0,1,7,8,2,47
mitchell_6,0,1,2,1,1,0,45
mitchell_7,0,0,0,1,1,0,33
mitchell_8,0,0,0,0,2,0,37
mitchell_9,2,1,1,8,18,1,51
montgomery_,0,0,10,0,5,0,19
montgomery_BIS,2,3,31,30,24,3,49
montgomery_CAN,3,5,37,35,29,5,49
montgomery_CHE,1,1,22,6,8,0,48
montgomery_ELD,1,4,7,5,12,1,52
montgomery_LIT,1,1,7,4,2,1,49
montgomery_MTG,8,13,44,3,23,2,50
montgomery_OPH,3,0,0,0,1,0,44
montgomery_PEE,2,18,25,4,13,0,48
montgomery_ROC,1,0,38,20,10,1,44
montgomery_STA,3,0,21,14,16,3,56
montgomery_T1,6,15,40,13,24,5,49
montgomery_T2,3,5,28,11,15,1,53
montgomery_UWH,6,14,9,1,15,4,51
montgomery_WAD,3,29,28,1,15,1,34
moore_,0,0,4,0,0,0,12
moore_BEN,12,1,30,17,20,2,46
moore_CAM,12,5,31,15,16,2,48
moore_CAR,19,7,33,26,34,8,52
moore_DHR,4,2,25,11,7,2,48
moore_EAB,16,10,34,22,29,6,45
moore_EKWD,5,4,17,10,12,1,43
moore_EUR,6,12,22,27,36,10,50
moore_EWD,9,2,29,5,10,3,43
moore_LTR,14,10,33,20,33,4,51
moore_NSP,6,6,28,20,19,8,50
moore_PBF,21,15,36,20,32,8,44
moore_PDN,7,11,25,14,34,6,53
moore_PHA1,10,9,22,16,26,4,49
moore_PHA2,6,7,15,6,14,1,43
moore_PHB1,3,15,23,12,31,5,48
moore_PHB2,3,12,14,6,19,0,45
moore_PHC,9,7,29,23,38,9,52
moore_RBN,4,3,20,15,8,4,44
moore_SLS,6,10,18,16,23,5,51
moore_SSP,12,9,44,16,37,6,46
moore_TLT,2,1,33,4,8,4,31
moore_VSS,11,3,25,18,20,3,41
moore_WAB,24,12,36,28,40,5,51
moore_WEM,0,0,21,10,11,3,52
moore_WKWD,7,6,23,7,17,5,45
moore_WND,8,5,29,17,17,7,44
nash_0040A,13,20,49,28,56,13,54
nash_1,3,4,35,38,27,7,49
nash_11,8,1,40,19,33,6,51
nash_12,0,3,26,5,7,2,46
nash_15,15,9,46,23,47,19,56
nash_2,4,4,35,3,14,3,45
nash_21,3,1,36,2,8,3,39
nash_22,8,1,36,6,8,2,43
nash_25,9,5,39,22,36,8,55
nash_26,15,8,27,17,23,6,54
nash_3,6,2,35,6,11,3,49
nash_31,7,8,44,7,25,7,41
nash_32,6,9,41,16,23,8,48
nash_33,3,5,46,10,33,8,36
nash_34,8,3,50,15,35,10,48
nash_35,10,16,41,19,31,9,54
nash_36,9,15,40,21,40,4,50
nash_37,5,22,44,26,45,12,51
nash_38,8,15,46,23,41,7,50
nash_39,3,9,34,9,28,4,50
nash_4,3,0,26,19,23,2,53
nash_41,5,3,33,14,19,6,44
nash_42,6,5,39,24,29,9,45
nash_5,2,1,39,33,28,7,55
nash_6,5,3,33,25,20,4,50
nash_7,18,4,41,13,23,7,47
nash_8,2,1,33,44,19,3,52
new hanover_,1,0,2,0,1,0,13
new hanover_CF01,10,10,50,26,50,8,67
new hanover_CF02,5,4,40,15,34,9,64
new hanover_CF05,6,14,33,29,43,13,65
new hanover_CF06,6,15,51,28,36,7,69
new hanover_FP02,3,5,13,12,47,7,70
new hanover_FP03,1,7,11,6,26,4,62
new hanover_FP04,6,10,34,16,47,8,71
new hanover_FP05,3,0,16,11,38,8,65
new hanover_FP06,7,16,37,42,53,9,76
new hanover_FP07,7,16,33,25,47,9,73
new hanover_H01,7,8,37,17,41,8,60
new hanover_H02,2,16,18,12,36,6,67
new hanover_H03,7,20,28,28,49,15,75
new hanover_H04,8,9,36,28,43,11,74
new hanover_H05,2,15,22,26,51,12,71
new hanover_H06,9,14,36,40,53,11,72
new hanover_H08,4,10,26,32,52,5,75
new hanover_H09,5,22,28,26,62,10,74
new hanover_H10,9,18,46,49,52,16,68
new hanover_H11,6,25,42,47,54,11,76
new hanover_M02,12,21,32,28,55,13,82
new hanover_M03,6,15,42,37,54,14,70
new hanover_M04,13,29,42,47,80,15,76
new hanover_M06,2,17,31,16,56,11,70
new hanover_M07,4,12,13,10,31,1,60
new hanover_W03,7,13,56,23,43,18,70
new hanover_W08,8,6,51,18,39,17,59
new hanover_W12,5,10,36,20,32,10,62
new hanover_W13,6,10,52,57,48,19,68
new hanover_W15,11,21,56,57,65,28,71
new hanover_W16,8,21,27,21,49,16,74
new hanover_W17,1,16,39,16,36,9,65
new hanover_W18,1,7,26,8,37,8,69
new hanover_W21,6,18,35,29,59,11,72
new hanover_W24,15,24,41,55,63,23,76
new hanover_W25,6,14,54,34,62,21,71
new hanover_W26,11,6,39,34,43,21,68
new hanover_W27,6,13,53,23,45,16,67
new hanover_W28,12,20,41,52,58,20,73
new hanover_W29,11,7,61,34,45,24,59
new hanover_W30,10,24,49,36,59,22,74
new hanover_W31,4,18,29,22,56,10,69
new hanover_WB,1,2,8,12,30,11,71
northampton_,0,0,3,0,0,0,0
northampton_CONWAY,1,3,33,0,12,0,51
northampton_CREEKS,0,0,29,0,6,2,45
northampton_GALATI,0,0,30,1,11,3,42
northampton_GARYSB,4,0,47,4,20,4,42
northampton_GASTON,5,3,45,5,37,4,53
northampton_JACKSO,0,0,35,1,5,0,41
northampton_LAKE G,2,3,38,1,21,4,53
northampton_LASKER,0,1,15,0,0,0,36
northampton_MILWAU,0,0,30,0,4,1,31
northampton_NEWTOW,0,0,23,0,3,1,48
northampton_PENDLE,0,0,26,1,2,0,32
northampton_PLEASA,1,0,32,3,7,0,33
northampton_POTECA,0,0,32,0,3,1,28
northampton_REHOBE,0,1,27,1,4,3,31
northampton_RICH S,2,1,49,3,23,2,46
northampton_SEABOA,4,1,42,2,15,2,43
northampton_SEVERN,2,1,26,0,4,0,39
northampton_WOODLA,2,2,31,4,12,2,41
onslow_,0,0,0,0,0,0,3
onslow_BC21,12,19,35,67,62,19,66
onslow_BM08,19,43,59,90,81,29,68
onslow_CL10,3,5,31,31,40,10,61
onslow_CR07,19,23,48,63,66,24,69
onslow_EN03,18,43,58,101,87,35,74
onslow_FS16,6,6,29,22,44,7,71
onslow_GB12,5,20,49,47,57,17,63
onslow_HM05,16,22,53,81,64,24,64
onslow_HN14,10,11,41,46,47,12,58
onslow_HR17,6,7,22,22,32,5,55
onslow_HU20,13,21,44,49,57,17,69
onslow_JA01,18,30,50,80,74,22,74
onslow_ML23,2,2,36,16,25,5,45
onslow_MT24,2,5,29,15,28,1,56
onslow_NE22A,9,21,52,68,63,20,58
onslow_NE22B,13,25,55,84,74,31,65
onslow_NM13,1,1,26,10,24,2,54
onslow_NR02,6,14,50,59,63,13,51
onslow_RL09,15,10,44,45,55,14,62
onslow_SF18,7,17,30,29,58,15,68
