prec_id,amer_indian,asian,black,hispanic,other,polyracial,white
cumberland_G5A-1,10,22,55,62,57,19,49
cumberland_G5A-2,10,19,50,52,54,16,55
cumberland_G5B-1,8,18,58,54,61,16,55
cumberland_G5B-2,8,25,57,58,65,21,51
cumberland_G5C,18,12,55,48,52,17,50
cumberland_G6A,37,7,44,38,53,9,63
cumberland_G6B,6,1,25,8,18,5,53
cumberland_G6C,23,2,46,25,42,10,59
cumberland_G7A,11,4,35,15,33,6,51
cumberland_G7B,11,6,35,7,21,5,55
cumberland_G8A,23,22,52,73,64,17,64
cumberland_G8B,18,28,49,54,62,15,61
cumberland_G8C,26,20,44,70,46,21,63
cumberland_G8D,19,19,44,71,58,16,65
cumberland_G9A,23,20,49,62,65,12,62
cumberland_G9B-1,37,16,52,59,61,24,63
cumberland_G9B-2,38,15,52,65,69,19,59
cumberland_LI65,13,21,49,38,62,20,64
cumberland_LR63,19,26,54,90,72,28,57
cumberland_MB62,6,19,53,69,54,19,58
cumberland_MR02,16,29,52,71,62,19,58
cumberland_SH77,26,10,42,41,45,6,57
currituck_,0,0,3,0,0,0,11
currituck_CB,3,0,0,1,3,1,40
currituck_CH,7,9,30,19,37,4,63
currituck_CI,2,0,0,2,4,0,47
currituck_CJ,2,3,28,2,21,5,52
currituck_GW,0,0,0,2,1,0,47
currituck_IR,2,0,24,8,20,0,54
currituck_KI,1,1,2,5,13,2,55
currituck_MY,13,11,42,33,49,13,70
currituck_PB,9,5,33,22,41,13,66
currituck_PP,3,0,28,8,23,7,64
currituck_WH,0,2,8,5,13,1,53
dare_AVON,0,1,1,2,12,1,54
dare_BUX,3,3,4,8,14,3,58
dare_CHCA,1,1,0,0,11,1,53
dare_COL,5,5,7,12,43,4,69
dare_DUCK,0,3,4,2,7,2,47
dare_EL,1,0,1,0,3,0,31
dare_FRCO,1,1,1,9,8,1,58
dare_HAT,1,0,0,0,9,1,51
dare_KDH,13,15,21,32,61,10,73
dare_KTHK,2,5,15,13,41,7,62
dare_MATO,4,3,35,29,59,8,64
dare_MH,0,1,7,2,10,0,49
dare_NGHD,4,4,13,6,29,3,67
dare_SOSH,0,7,8,16,39,4,65
dare_STPT,0,0,0,0,0,0,40
dare_WAN,3,0,2,6,14,1,54
davidson_10,5,11,37,23,26,4,54
davidson_12,2,0,4,1,6,0,53
davidson_14,3,2,4,5,16,1,56
davidson_16,6,6,22,19,27,2,59
davidson_18,3,1,4,3,15,0,55
davidson_20,4,3,11,4,11,1,59
davidson_22,1,3,20,9,12,2,51
davidson_24,4,17,20,15,19,2,49
davidson_26,4,4,18,8,11,1,48
davidson_28,7,10,30,13,31,0,50
davidson_30,6,12,48,25,35,8,50
davidson_32,6,6,41,29,31,7,53
davidson_34,5,22,41,42,38,10,53
davidson_36,1,5,33,25,32,4,49
davidson_38,8,5,44,23,22,5,48
davidson_4,8,14,34,29,35,4,61
davidson_40,4,12,34,14,27,4,49
davidson_42,3,2,4,10,20,0,53
davidson_44,5,5,38,14,25,4,57
davidson_46,4,3,23,5,21,0,55
davidson_48,3,8,20,12,21,2,57
davidson_50,9,10,20,18,23,4,61
davidson_52,6,8,17,11,28,4,56
davidson_54,5,0,4,10,14,1,54
davidson_56,1,0,0,1,11,0,51
davidson_58,6,5,24,18,24,3,56
davidson_6,6,3,23,22,22,4,59
davidson_60,12,16,45,55,39,11,66
davidson_62,5,5,45,31,27,5,54
davidson_64,3,3,46,34,27,8,51
davidson_66,5,5,41,31,29,6,57
davidson_68,9,6,40,38,34,9,53
davidson_70,5,6,25,20,15,0,52
davidson_72,5,3,19,22,27,2,57
davidson_74,13,8,27,21,22,0,58
davidson_76,6,7,19,22,26,3,55
davidson_78,7,3,25,17,27,3,60
davidson_8,3,5,19,6,12,1,49
davidson_80A,5,13,17,15,32,6,99
davidson_82,1,15,17,13,23,0,57
davidson_84,8,8,30,20,41,5,61
davidson_86A,8,18,37,34,46,8,58
davidson_88,5,17,29,19,40,3,56
davie_,0,0,3,0,1,0,10
davie_1,1,0,29,5,14,1,49
davie_10,4,0,18,10,24,5,54
davie_11,2,1,13,19,24,4,49
davie_12,3,9,24,16,33,6,57
davie_13,3,21,25,16,41,5,58
davie_14,1,3,22,7,23,2,52
davie_2,3,3,16,10,10,1,48
davie_3,4,0,28,20,29,6,54
davie_4,4,4,33,25,23,3,51
davie_5,3,3,20,13,28,6,51
davie_6,1,2,18,5,19,2,48
davie_7,1,2,29,7,22,6,52
davie_8,2,11,29,41,34,10,54
davie_9,1,5,34,34,20,4,54
duplin_,0,0,3,0,1,0,2
duplin_ALBE,0,0,25,49,20,2,55
duplin_BEUL,4,1,35,24,32,8,65
duplin_CALY,1,2,26,23,14,1,52
duplin_CFRK,1,0,7,12,12,0,53
duplin_CHAR,1,1,47,18,21,4,51
duplin_CHIN,0,2,29,5,15,1,57
duplin_CYCK,1,0,29,2,12,1,60
duplin_FAIS,3,1,45,40,33,4,58
duplin_GLIS,1,0,18,29,13,0,54
duplin_HALL,2,1,36,14,27,7,57
duplin_KENA,4,3,51,27,40,8,64
duplin_LOCK,1,0,17,2,7,0,43
duplin_MAGN,5,0,42,39,28,3,52
duplin_ROCK,0,0,36,15,16,2,54
duplin_ROSE,4,3,41,29,29,2,62
duplin_SMCA,2,0,34,19,10,3,55
duplin_WALL,5,4,55,51,54,10,67
duplin_WARS,5,6,60,46,43,9,62
duplin_WOLF,0,0,31,56,31,1,57
durham_,0,0,2,0,0,0,2
durham_1,1,6,42,36,34,15,52
durham_10,6,4,48,24,33,9,33
durham_12,2,2,40,16,21,5,18
durham_13,4,5,53,20,28,15,23
durham_14,8,5,58,49,41,18,48
durham_15,8,6,54,44,39,16,44
durham_16,1,22,40,41,59,11,66
durham_17,10,9,63,39,55,24,50
durham_18,9,9,61,56,48,18,49
durham_19,3,7,56,49,58,19,54
durham_2,7,32,45,63,64,25,63
durham_20,7,11,43,46,43,16,56
durham_21,4,6,42,27,40,12,56
durham_22,8,15,62,57,71,24,58
durham_23,15,33,59,65,73,23,60
durham_24,5,30,47,38,65,15,62
durham_25,1,17,41,34,44,16,62
durham_26,2,3,26,11,22,9,58
durham_27,3,36,36,33,72,17,67
durham_28,8,17,43,24,53,13,70
durham_29,11,13,56,59,50,19,59
durham_3,2,20,29,37,43,11,62
durham_30-1,16,40,56,78,80,26,68
durham_30-2,15,27,61,65,80,24,61
durham_31,9,33,50,49,62,14,65
durham_32,3,28,29,35,56,8,67
durham_33,14,39,61,80,82,29,71
durham_34-1,6,22,51,47,53,14,60
durham_34-2,15,33,67,63,73,24,60
durham_35.3,16,53,54,64,87,28,71
durham_36,11,30,48,60,58,21,57
durham_37,10,32,43,48,72,16,72
durham_38,15,38,53,75,86,27,68
durham_39,6,30,39,29,61,16,64
durham_4,4,16,21,25,44,14,54
durham_40,8,20,39,37,48,20,56
durham_41,1,0,49,15,34,7,18
durham_42,2,0,49,15,26,6,18
durham_43,14,44,43,62,79,32,75
durham_44,7,46,44,46,76,24,65
durham_45,9,34,49,45,72,22,66
durham_46,6,23,54,65,66,26,58
durham_47,2,1,52,20,31,11,29
durham_48,2,18,42,34,42,8,56
durham_5,20,47,58,82,73,33,69
durham_50,6,33,42,57,64,20,65
durham_51,13,41,45,56,67,24,68
durham_52,2,14,53,47,61,20,53
durham_53-1,8,39,42,52,63,18,66
durham_53-2,9,40,44,49,71,20,73
durham_54,13,42,58,68,83,24,71
durham_55-11,4,2,51,18,40,17,26
durham_55-49,4,3,49,27,31,17,18
durham_6,8,19,45,45,46,13,53
durham_7,8,26,35,45,47,18,57
durham_8,6,15,53,41,48,15,53
durham_9,9,15,44,20,43,17,63
edgecombe_,0,0,9,0,0,0,9
edgecombe_1001,1,0,45,12,19,3,53
edgecombe_101,3,3,47,9,27,5,45
edgecombe_102,1,4,50,22,25,5,51
edgecombe_103,1,4,43,14,14,3,56
edgecombe_104,1,0,43,8,19,4,49
edgecombe_1101,2,0,31,12,15,4,48
edgecombe_1201,6,2,60,12,42,12,41
edgecombe_1202,4,2,52,7,30,8,36
edgecombe_1203,3,2,47,20,36,6,56
edgecombe_1204,3,2,46,6,21,4,23
edgecombe_1205,5,0,52,7,22,6,15
edgecombe_1301,1,1,32,3,17,3,50
edgecombe_1401,1,1,28,2,10,1,53
edgecombe_201,1,0,33,8,8,1,46
edgecombe_301,1,0,26,2,8,0,40
edgecombe_401,0,0,31,3,4,2,37
edgecombe_501,2,0,35,12,11,1,43
edgecombe_601,1,0,41,9,12,3,39
edgecombe_701,5,0,46,10,21,3,46
edgecombe_801,0,0,36,17,17,1,49
edgecombe_901,1,2,30,5,8,3,48
forsyth_101,5,5,41,36,40,4,56
forsyth_11,11,22,46,52,49,9,68
forsyth_111,4,2,29,9,27,8,58
forsyth_112,8,4,38,27,32,11,60
forsyth_12,8,5,30,30,40,5,62
forsyth_122,12,27,53,56,57,19,63
forsyth_123,3,16,43,43,47,16,61
forsyth_13,5,18,45,37,49,10,60
forsyth_131,2,15,37,35,53,6,59
forsyth_132,3,13,40,34,43,11,65
forsyth_133,9,26,35,35,54,11,67
forsyth_14,3,11,31,28,31,6,58
forsyth_15,3,10,31,24,26,7,63
forsyth_201,7,13,58,55,57,26,63
forsyth_203,1,1,54,21,35,12,24
forsyth_204,3,3,47,28,37,14,48
forsyth_205,1,1,51,8,17,7,21
forsyth_206,4,3,47,30,36,8,44
forsyth_207,7,5,49,53,49,10,50
forsyth_21,3,5,33,23,42,10,65
forsyth_301,5,1,50,11,26,8,20
forsyth_302,3,2,54,27,29,11,29
forsyth_303,1,1,48,11,23,9,12
forsyth_304,3,3,51,9,29,12,22
forsyth_305,2,1,51,13,25,9,26
forsyth_306,9,5,48,49,34,11,49
forsyth_31,3,1,38,17,26,12,58
forsyth_32,6,9,39,21,41,7,59
forsyth_33,5,10,46,52,45,11,62
forsyth_34,7,9,34,25,30,6,58
forsyth_401,5,6,52,38,36,12,45
forsyth_402,4,5,50,18,27,12,28
forsyth_403,6,7,55,29,32,19,50
forsyth_404,8,12,54,28,47,21,57
forsyth_405,6,6,58,42,40,20,34
forsyth_42,7,16,46,60,51,12,62
forsyth_43,10,7,43,59,42,12,61
forsyth_501,5,4,46,29,34,9,47
forsyth_502,4,1,45,28,39,12,32
forsyth_503,3,11,47,48,44,16,61
forsyth_504,6,3,47,48,38,13,49
forsyth_505,3,4,53,43,44,12,49
forsyth_506,1,6,46,44,35,7,55
forsyth_507,11,23,50,71,59,20,59
forsyth_51,2,15,35,35,40,10,65
forsyth_52,1,3,15,7,20,5,55
forsyth_53,3,12,28,29,33,4,60
forsyth_54,2,13,30,22,37,6,60
forsyth_55,4,32,33,33,60,14,61
forsyth_601,9,15,45,43,43,17,61
forsyth_602,10,25,48,58,67,19,63
forsyth_603,4,9,43,40,45,11,59
forsyth_604,2,12,47,48,34,13,53
forsyth_605,6,24,49,68,60,13,61
forsyth_606,3,11,42,44,42,13,52
forsyth_607,5,16,41,31,46,11,62
forsyth_61,3,12,36,41,44,6,64
forsyth_62,4,8,29,31,30,6,60
forsyth_63,9,10,44,45,47,12,64
forsyth_64,2,5,29,21,30,9,51
forsyth_65,6,19,39,33,49,6,67
forsyth_66,9,13,33,47,41,5,63
forsyth_67,2,7,40,28,37,10,59
forsyth_68,2,2,36,16,35,3,64
forsyth_701,1,6,34,12,27,6,56
forsyth_702,1,11,31,28,34,9,65
forsyth_703,0,7,23,15,25,7,54
forsyth_704,2,9,34,16,33,7,61
forsyth_705,2,20,43,42,51,12,63
forsyth_706,2,3,41,23,31,8,49
forsyth_707,3,4,36,28,34,7,52
forsyth_708,4,27,45,64,52,18,68
forsyth_709,6,22,40,39,49,13,62
forsyth_71,1,23,32,32,54,8,62
forsyth_72,2,30,38,66,69,14,69
forsyth_73,5,8,29,16,36,7,62
forsyth_74,6,21,32,24,53,17,64
forsyth_75,2,1,13,6,14,0,52
forsyth_801,1,7,27,15,32,10,57
forsyth_802,2,2,11,14,18,8,54
forsyth_803,2,4,9,2,22,4,57
forsyth_804,1,6,21,12,11,5,50
forsyth_805,1,11,23,17,38,6,59
forsyth_806,4,10,31,29,39,8,57
forsyth_807,2,25,33,29,44,8,57
forsyth_808,4,21,54,49,61,14,65
forsyth_809,1,15,26,21,41,3,59
forsyth_81,12,12,51,41,46,12,55
forsyth_82,7,12,53,39,49,11,59
forsyth_83,3,3,50,32,41,12,57
forsyth_901,2,7,21,13,27,7,63
forsyth_902,8,12,45,19,42,12,62
forsyth_903,7,28,42,50,62,18,61
forsyth_904,4,7,47,52,43,11,56
forsyth_905,2,17,41,41,54,15,60
forsyth_906,2,22,41,43,53,13,64
forsyth_907,2,15,32,31,45,12,62
forsyth_908,6,18,33,29,49,5,65
forsyth_909,3,6,34,24,28,4,57
forsyth_91,2,3,31,14,29,6,62
forsyth_92,4,7,28,10,20,2,61
franklin_1,8,12,49,18,37,7,54
franklin_10,7,1,31,8,12,2,49
franklin_11,3,2,40,17,17,7,52
franklin_12,4,1,42,12,20,1,51
franklin_13,3,6,33,29,25,3,62
franklin_14,10,7,36,39,48,12,67
franklin_15,5,4,45,22,42,9,56
franklin_16,7,2,41,14,23,1,46
franklin_17,5,11,39,41,46,12,68
franklin_18,5,8,34,30,36,4,68
franklin_19,6,18,48,57,70,9,69
franklin_2,0,1,42,17,22,3,52
franklin_3,7,10,43,21,45,0,65
franklin_5,8,2,42,28,34,4,63
franklin_6,3,1,43,17,25,3,56
franklin_7,4,2,29,20,32,5,58
franklin_8,6,6,42,24,42,10,62
franklin_9,6,1,38,9,25,7,51
gaston_1,2,7,35,18,26,8,52
gaston_10,3,10,42,41,43,10,60
gaston_11,7,2,48,35,33,8,60
gaston_12,9,7,41,39,36,12,66
gaston_13,7,12,40,37,49,7,58
gaston_14,1,4,29,20,20,0,50
gaston_15,9,30,46,59,66,18,70
gaston_16,3,17,34,33,44,8,67
gaston_17,6,26,41,53,44,18,67
gaston_18,5,27,49,69,66,16,72
gaston_19,11,13,50,45,53,14,64
gaston_2,9,6,52,45,43,10,59
gaston_20,9,3,35,17,39,12,62
gaston_21,11,7,44,10,30,8,62
gaston_22,5,10,39,35,53,10,70
gaston_23,2,13,32,25,42,9,70
gaston_24,6,34,42,22,49,8,65
gaston_25,4,19,27,20,41,7,63
gaston_26,6,19,32,36,46,8,63
gaston_27,4,26,27,24,54,12,67
gaston_28,10,17,25,24,43,6,68
gaston_29,7,16,31,21,47,7,65
gaston_3,3,4,47,27,32,13,59
gaston_30,9,7,26,26,34,8,64
gaston_31,4,10,38,15,39,12,69
gaston_32,1,7,30,33,39,2,63
gaston_33,6,3,31,9,34,5,58
gaston_34,3,0,22,11,25,5,66
gaston_35,0,3,27,7,25,3,56
gaston_36,2,10,32,22,38,5,61
gaston_37,1,1,27,8,21,3,58
gaston_38,3,2,26,11,31,7,64
gaston_39,11,4,29,13,40,5,68
gaston_4,8,19,47,56,59,16,64
gaston_40,17,9,48,33,52,12,65
gaston_41,7,7,30,36,37,6,66
gaston_42,5,14,27,14,39,2,69
gaston_43,8,12,45,57,58,17,73
gaston_44,9,10,41,23,42,8,69
gaston_45,4,19,43,28,45,8,63
gaston_46,12,15,37,30,47,7,67
gaston_5,7,8,59,21,34,10,60
gaston_6,2,3,47,29,29,14,59
gaston_7,4,4,47,12,24,7,38
gaston_8,3,6,46,27,30,14,53
gaston_9,7,6,44,36,39,10,56
gates_,0,0,10,0,1,0,12
gates_1,2,4,50,9,27,13,58
gates_2,0,0,32,4,17,7,51
gates_3,4,6,48,4,34,15,65
gates_4N,1,3,41,4,27,5,67
gates_4S,2,1,41,1,20,6,58
gates_5,1,1,39,2,15,6,57
graham_,0,0,0,0,0,0,1
graham_EAST,17,2,1,5,23,4,55
graham_STEC,12,1,0,5,11,0,46
graham_TAPO,2,0,0,2,7,1,37
graham_WEST,36,3,2,15,24,2,57
granville_,0,0,6,0,0,0,15
granville_ANTI,0,0,41,5,15,4,49
granville_BERE,2,4,45,11,15,2,58
granville_BTNR,11,10,51,46,40,14,66
granville_CORI,2,5,48,15,25,6,60
granville_CRDL,5,6,46,10,31,7,60
granville_CRDM,13,16,57,59,54,16,77
granville_EAOX,5,3,49,9,32,7,59
granville_MTEN,11,10,48,52,47,9,78
granville_OKHL,2,0,39,3,16,2,51
granville_SALM,2,7,42,10,26,8,62
granville_SASS,1,2,44,16,23,5,55
granville_SOOX,5,4,47,10,22,4,48
granville_TYHO,9,10,45,27,42,13,75
granville_WILT,6,15,47,39,50,17,77
granville_WOEL,3,1,49,13,23,1,50
greene_,0,0,5,0,0,0,6
greene_ARBA,2,0,37,15,9,2,46
greene_BEAR,0,0,32,10,7,0,43
greene_BULL,1,0,31,16,12,0,42
greene_CAST,0,1,31,10,11,1,50
greene_HOOK,1,0,29,10,15,3,43
greene_MAUR,3,0,42,12,15,1,45
greene_SH#1,3,4,36,18,15,6,52
greene_SHIN,0,1,39,26,21,8,49
greene_SUGG,0,1,33,11,9,4,45
greene_WALS,1,0,35,26,11,0,42
guilford_,3,5,25,7,11,5,28
guilford_CG1,6,21,39,27,46,13,54
guilford_CG2,1,21,29,22,38,7,53
guilford_CG3A,2,18,34,17,32,5,51
guilford_CG3B,4,25,36,17,36,7,53
guilford_FEN1,6,21,44,33,49,16,51
guilford_FEN2,2,6,31,5,13,2,52
guilford_FR1,8,37,41,45,63,13,54
guilford_FR2,5,35,33,22,41,11,55
guilford_FR3,3,18,32,27,37,7,51
guilford_FR4,1,12,26,17,29,4,49
guilford_FR5A,3,18,29,28,39,4,53
guilford_FR5B,1,15,25,32,24,5,50
guilford_G01,4,4,41,22,42,18,42
guilford_G02,6,30,39,16,28,10,41
guilford_G03,6,15,46,21,38,10,30
guilford_G04,10,4,50,23,36,14,37
guilford_G05,7,1,45,7,26,8,20
guilford_G06,2,4,46,9,25,11,21
guilford_G07,11,30,42,29,48,14,51
guilford_G08,4,36,46,29,45,16,44
guilford_G09,8,11,52,31,44,18,46
guilford_G10,6,25,48,33,48,14,50
guilford_G11,4,12,24,15,32,11,50
guilford_G12,3,7,27,19,31,9,48
guilford_G13,2,5,24,8,32,9,56
guilford_G14,0,7,20,9,23,6,46
guilford_G15,1,10,20,14,25,9,52
guilford_G16,0,4,17,6,20,0,49
guilford_G17,1,13,28,17,26,8,49
guilford_G18,0,6,11,3,16,1,51
guilford_G19,2,5,25,4,26,4,51
guilford_G20,1,6,39,19,27,8,53
guilford_G21,9,27,49,29,54,15,54
guilford_G22,0,15,26,5,33,6,51
guilford_G23,3,10,33,20,22,4,49
guilford_G24,3,9,39,17,33,10,50
guilford_G25,6,9,40,20,42,8,51
guilford_G26,9,29,44,27,46,14,54
guilford_G27,2,17,34,28,45,14,58
guilford_G28,2,8,30,17,33,6,49
guilford_G29,5,11,36,26,40,15,59
guilford_G30,1,13,17,7,27,7,51
guilford_G31,4,13,19,13,31,5,47
guilford_G32,3,22,24,9,40,4,52
guilford_G33,4,5,17,5,19,4,50
guilford_G34,2,12,24,12,24,6,49
guilford_G35,1,4,16,6,21,3,51
guilford_G36,4,14,33,19,49,8,50
guilford_G37,6,18,45,42,49,16,48
guilford_G38,1,18,33,33,44,14,56
guilford_G39,5,17,30,28,47,14,51
guilford_G40A1,1,18,24,25,35,4,51
guilford_G40A2,0,12,26,9,26,5,51
guilford_G40B,2,24,30,18,34,6,48
guilford_G41A,2,11,33,32,37,8,52
guilford_G41B,3,17,27,23,41,6,48
guilford_G42A,2,12,29,28,33,5,55
guilford_G42B,0,0,1,0,0,0,11
guilford_G43,8,19,41,56,51,15,58
guilford_G44,8,18,39,33,50,16,54
guilford_G45,8,19,31,39,36,21,52
guilford_G46,11,7,51,28,55,20,39
guilford_G47,11,24,48,43,42,19,53
guilford_G48,6,20,36,42,49,20,57
guilford_G49,9,12,44,33,37,11,46
guilford_G50,22,27,49,55,57,19,52
guilford_G51,13,46,39,29,44,13,48
guilford_G52,11,21,49,26,40,15,38
guilford_G53,12,19,49,35,49,14,43
guilford_G54,7,13,49,41,46,13,45
guilford_G55,10,14,46,24,42,13,38
guilford_G56,5,42,38,27,52,8,41
guilford_G57,9,25,44,27,47,12,42
guilford_G58,7,25,43,26,55,14,46
guilford_G59,5,29,39,25,41,9,42
guilford_G60,16,43,44,50,51,15,45
guilford_G61,8,33,48,34,48,16,47
guilford_G62,5,21,27,31,28,10,49
guilford_G63,1,15,36,21,33,15,48
guilford_G64,7,18,42,37,53,19,50
guilford_G65,6,27,38,39,48,17,53
guilford_G66,4,26,35,36,49,12,50
guilford_G67,5,5,46,20,34,16,23
guilford_G68,4,4,48,25,36,15,14
guilford_G69,8,13,49,31,49,20,50
guilford_G70,4,2,53,28,46,18,25
guilford_G71,3,12,49,36,41,15,27
guilford_G72,8,8,48,41,51,15,36
guilford_G73,6,3,47,10,29,9,22
guilford_G74,5,1,45,10,32,10,11
guilford_G75,4,10,46,25,42,9,35
guilford_GIB,6,8,41,19,35,5,61
guilford_GR,3,5,20,10,23,2,55
guilford_H01,6,26,38,55,40,7,50
guilford_H02,6,19,33,26,29,7,48
guilford_H03,9,32,46,35,44,11,46
guilford_H04,11,46,39,37,45,10,56
guilford_H05,6,29,49,30,48,14,43
guilford_H06,7,39,45,51,52,9,56
guilford_H07,9,12,50,17,42,12,32
guilford_H08,6,4,45,23,29,8,32
guilford_H09,9,14,53,33,36,12,30
guilford_H10,4,18,42,14,39,8,44
guilford_H11,5,13,45,23,38,16,49
guilford_H12,4,12,44,27,35,12,46
guilford_H13,4,14,33,11,37,6,53
guilford_H14,2,16,22,4,16,4,51
guilford_H15,5,16,35,39,42,11,53
guilford_H16,6,16,34,18,20,2,48
guilford_H17,3,16,37,23,31,9,49
guilford_H18,3,24,44,32,31,7,49
guilford_H19A,3,7,39,21,29,8,39
guilford_H19B,1,10,29,13,21,6,48
guilford_H20A,1,14,32,19,29,10,55
guilford_H20B,4,14,25,8,21,5,50
guilford_H21,0,18,31,15,21,4,50
guilford_H22,6,6,35,27,35,6,54
guilford_H23,3,15,29,18,18,2,52
guilford_H24,3,23,34,36,41,8,52
guilford_H25,7,26,37,31,51,9,57
guilford_H26,1,26,38,28,42,11,55
guilford_H27-A,3,38,29,42,39,8,55
guilford_H27-B,6,29,33,39,41,5,50
guilford_H28,4,26,44,39,48,4,55
guilford_H29A,3,36,37,41,36,12,50
guilford_H29B,5,25,39,40,43,12,50
guilford_JAM1,5,20,40,20,36,4,60
guilford_JAM2,1,28,30,20,35,7,48
guilford_JAM3,3,33,32,15,36,7,51
guilford_JAM4,4,20,25,11,38,1,53
guilford_JAM5,7,25,19,13,22,4,53
guilford_JEF1,5,11,38,27,34,8,53
guilford_JEF2,9,9,41,41,42,11,59
guilford_JEF3,10,15,42,30,46,17,47
guilford_JEF4,4,16,36,22,24,5,49
guilford_MON1,8,11,44,35,42,9,51
guilford_MON2A,8,4,45,28,48,16,50
guilford_MON2B,3,11,35,15,29,8,47
guilford_MON3,7,14,39,27,44,16,56
guilford_NCGR1,5,20,29,19,34,6,49
guilford_NCGR2,2,11,26,7,26,6,53
guilford_NCLAY1,5,12,38,15,30,9,55
guilford_NCLAY2,7,10,17,5,19,4,51
guilford_NDRI,8,8,21,22,28,3,53
guilford_NMAD,6,6,36,19,30,6,51
guilford_NWASH,2,0,18,2,11,1,50
guilford_OR1,5,16,30,24,36,11,54
guilford_OR2,5,23,25,22,37,6,56
guilford_PG1,3,3,35,21,19,7,49
guilford_PG2,5,4,28,9,29,4,54
guilford_RC1,6,10,41,25,47,11,55
guilford_RC2,1,15,42,31,47,15,56
guilford_SCLAY,5,2,20,11,24,3,51
guilford_SDRI,8,35,35,49,65,5,56
guilford_SF1,4,19,24,28,42,5,58
guilford_SF2,3,7,15,6,18,2,54
guilford_SF3,2,21,33,33,41,10,55
guilford_SF4,4,26,30,37,45,11,56
guilford_SMAD,8,7,36,20,36,6,52
guilford_STOK,5,19,26,38,39,8,55
guilford_SUM1,6,27,39,24,42,12,49
guilford_SUM2,11,10,41,15,26,5,52
guilford_SUM3,5,0,21,22,15,5,45
guilford_SUM4,9,6,16,3,20,3,53
guilford_SWASH,0,0,14,3,11,0,49
halifax_,5,0,14,0,0,0,6
halifax_BUTWD,5,0,32,2,11,1,32
halifax_CONC,0,1,24,2,5,0,29
halifax_ENF 2,2,4,47,1,19,4,28
halifax_ENF1,5,2,86,8,30,8,59
halifax_FAUCT,6,3,33,3,14,2,49
halifax_HAL,4,5,43,7,25,6,43
halifax_HOL,42,20,39,9,44,9,31
halifax_HPR,2,1,83,6,11,0,95
halifax_LIT 1,8,3,45,7,25,11,42
halifax_LIT 2,6,6,31,4,19,3,46
halifax_RINGW,19,3,45,1,23,6,30
halifax_RR 10,10,24,45,24,34,10,59
halifax_RR 11,9,13,44,13,32,6,54
halifax_RR 3,4,2,26,4,16,2,53
halifax_RR 4,4,6,23,10,20,5,48
halifax_RR 5,4,4,36,10,12,3,54
halifax_RR 6,2,6,31,5,15,2,48
halifax_RR 7,2,1,44,11,25,9,47
halifax_RR 8,3,3,34,4,21,2,48
halifax_RR 9,8,2,51,21,37,8,53
halifax_RR1-2,7,9,65,10,24,5,86
halifax_SN,3,6,82,7,43,4,70
halifax_WEL 1,6,3,46,8,28,6,35
halifax_WEL 2,2,0,34,3,10,2,35
halifax_WEL 3,6,3,47,5,34,8,44
harnett_,1,0,11,0,2,0,18
harnett_PR01,29,36,53,94,85,37,68
harnett_PR07,31,33,56,97,93,33,74
harnett_PR08,14,23,47,65,69,16,70
harnett_PR16,20,19,56,79,75,28,64
harnett_PR20,23,6,45,33,40,14,55
harnett_PR23,17,10,50,59,59,18,61
harnett_PR24,19,6,47,59,53,14,68
harnett_PR25,22,13,56,30,38,10,58
harnett_PR26,17,4,42,30,42,10,65
harnett_PR28,12,8,46,52,61,15,65
harnett_PR29,17,9,46,47,48,15,65
harnett_PR31,14,7,46,26,37,8,57
harnett_PR32,12,19,42,45,52,17,62
haywood_,0,0,0,0,0,0,16
haywood_AC,8,4,5,15,20,2,61
haywood_BC,0,0,0,0,0,0,16
haywood_BE-1,5,0,5,2,10,4,55
haywood_BE-2,1,1,6,9,12,1,51
haywood_BE-3,2,5,3,8,12,2,58
haywood_BE-4,4,3,8,10,20,0,56
haywood_BE-7,1,0,3,3,7,1,49
haywood_BE56,4,0,22,10,12,3,58
haywood_CE,0,0,0,1,3,0,44
haywood_CL-N,2,3,10,12,15,7,55
haywood_CL-S,6,3,17,15,14,7,53
haywood_CR,2,2,0,6,14,1,52
haywood_EF,0,1,1,8,14,1,50
haywood_FC-1,0,1,1,3,3,1,51
haywood_FC-2,0,0,0,0,0,0,32
haywood_HA,2,1,8,12,12,1,48
haywood_ID,1,0,4,3,6,2,48
haywood_IH,7,8,9,15,26,4,67
haywood_JC,9,0,6,18,28,3,62
haywood_LJ,2,1,3,8,10,0,51
haywood_P,7,0,3,16,13,2,61
haywood_PC,2,0,6,5,6,4,49
haywood_SA,3,5,7,9,17,3,53
haywood_WC,3,3,8,9,10,2,51
haywood_WE,5,2,0,8,7,2,55
haywood_WO,1,0,0,0,1,0,39
haywood_WS-1,1,5,16,9,19,5,55
haywood_WS-2,6,3,18,11,14,5,59
haywood_WW,4,1,9,9,9,3,57
henderson_AR,3,0,20,24,20,2,60
henderson_AT,7,4,10,19,43,6,65
henderson_BC,1,1,7,9,17,5,57
henderson_BK,2,13,33,14,22,1,56
henderson_CB,1,2,5,7,19,4,53
henderson_CC,8,10,28,32,39,8,65
henderson_CV,0,0,0,0,9,0,18
henderson_ED,6,6,26,38,35,6,61
henderson_EF,7,6,33,42,34,11,58
henderson_ES,2,9,18,20,31,4,57
henderson_EV,3,8,18,14,27,5,65
henderson_FL,8,23,33,42,54,13,67
henderson_FR,1,9,7,6,32,5,57
