prec_id,amer_indian,asian,black,hispanic,other,polyracial,white
hoke_5,27,5,35,33,27,10,50
hoke_61,21,5,39,24,21,4,46
hoke_62,17,6,33,18,28,4,37
hoke_63,27,11,45,61,57,17,50
hoke_64,26,9,43,30,33,8,49
hoke_65,6,1,33,2,4,3,7
hyde_BM,0,0,3,1,8,0,47
hyde_ENG,0,0,34,2,4,0,53
hyde_FF,0,0,20,1,2,0,43
hyde_LL,0,0,34,1,11,0,42
hyde_OCK,1,0,3,10,19,3,52
hyde_SLAD,1,0,18,0,3,0,40
hyde_SQ,1,0,25,4,8,2,44
iredell_BA,7,13,37,36,45,13,61
iredell_BE,7,18,40,70,51,9,66
iredell_CC1,10,20,45,71,65,15,66
iredell_CC2,8,26,49,70,66,23,70
iredell_CC3,13,29,47,59,78,15,74
iredell_CC4,9,23,40,65,80,18,77
iredell_CD,6,23,37,59,41,11,60
iredell_CH-A,3,16,40,41,35,3,57
iredell_CH-B,4,12,36,49,41,10,59
iredell_CS,3,18,34,37,36,3,57
iredell_DV1-A,9,33,37,61,83,14,72
iredell_DV1-B,12,28,35,52,72,17,74
iredell_DV2-A,6,18,20,39,60,12,69
iredell_DV2-B,13,28,28,45,59,12,71
iredell_EM,2,0,21,22,12,2,52
iredell_FT,9,17,46,42,66,14,68
iredell_NH,2,0,6,7,10,0,49
iredell_OL,1,2,12,11,9,0,51
iredell_SB,1,1,20,9,19,1,58
iredell_SH-A,4,17,32,27,44,4,58
iredell_SH-B,3,13,31,18,28,4,60
iredell_ST1,6,33,43,74,59,13,59
iredell_ST2,9,22,45,61,43,6,61
iredell_ST3,8,9,50,44,48,10,58
iredell_ST4,5,15,43,47,46,8,54
iredell_ST5,7,10,48,45,43,8,59
iredell_ST6,4,15,50,46,51,10,52
iredell_TB,6,2,30,30,29,2,57
iredell_UG,7,5,13,13,17,1,51
jackson_BCK,22,3,3,13,18,3,58
jackson_CAN,4,1,1,1,6,1,47
jackson_CAS,4,7,2,11,26,3,63
jackson_CFK,4,3,0,8,8,1,53
jackson_CUL,22,26,41,49,54,23,74
jackson_GCK,7,4,3,3,15,4,56
jackson_GLV,2,1,4,20,20,1,65
jackson_QUA,57,35,17,31,42,17,67
jackson_RIV,3,1,0,3,9,2,61
jackson_SAV,12,5,7,10,20,2,59
jackson_SCC,13,3,6,13,28,4,63
jackson_SND,19,12,21,20,32,7,72
jackson_SSW,21,16,26,32,40,5,69
jackson_WEB,19,11,12,7,26,6,64
johnston_PR04,1,0,32,27,26,2,51
johnston_PR07,4,10,39,25,44,6,59
johnston_PR08,2,1,27,24,30,4,53
johnston_PR09,5,15,41,59,55,15,67
johnston_PR10A,4,13,54,52,56,17,59
johnston_PR10B,5,7,32,34,37,8,61
johnston_PR11A,3,11,39,46,53,10,62
johnston_PR11B,9,22,43,50,63,13,64
johnston_PR12A,17,22,44,45,66,13,68
johnston_PR12B,10,14,47,53,69,21,66
johnston_PR13,10,8,33,36,45,11,60
johnston_PR14,6,1,27,32,36,5,62
johnston_PR19,6,3,31,26,33,4,51
johnston_PR20,9,0,50,64,55,13,61
johnston_PR21,6,3,34,40,46,7,60
johnston_PR22,4,7,40,43,49,8,55
johnston_PR23A,10,12,41,58,59,11,67
johnston_PR23B,9,6,37,51,56,8,61
johnston_PR24,7,7,50,54,52,11,57
johnston_PR25,7,1,45,75,58,8,56
johnston_PR26,4,2,48,66,55,15,55
johnston_PR27A,2,17,46,50,47,11,52
johnston_PR27B,11,4,44,59,63,11,61
johnston_PR28,10,8,46,50,51,14,66
johnston_PR29A,13,13,48,50,66,18,66
johnston_PR29B,13,22,51,68,85,24,76
johnston_PR30,7,5,42,64,56,11,60
johnston_PR31A,7,7,36,32,44,7,58
johnston_PR31B,17,21,45,58,72,10,71
johnston_PR32,4,5,35,45,53,12,63
johnston_PR33,14,6,36,52,63,12,68
johnston_PR34,14,14,54,76,89,22,63
johnston_PR35,11,10,106,71,126,12,165
johnston_PR36,10,6,70,35,56,7,106
johnston_PR37,10,5,72,76,65,15,118
johnston_PR38,6,0,46,28,52,3,101
jones_P01,0,0,27,5,18,1,48
jones_P02,3,0,22,10,8,2,47
jones_P03,1,2,19,6,12,0,50
jones_P04,3,4,43,12,30,6,53
jones_P05,4,3,46,15,22,5,53
jones_P06,0,1,17,6,4,2,46
jones_P07,2,4,38,14,23,4,54
lee_A1,11,20,52,86,56,21,65
lee_A2,12,10,58,92,69,12,58
lee_B1,2,5,35,24,19,2,49
lee_B2,8,13,39,66,41,10,57
lee_C1,21,14,41,69,51,12,61
lee_C2,13,8,35,40,34,11,62
lee_D1,11,22,39,63,41,10,59
lee_D2,7,16,36,56,48,9,61
lee_E1,8,5,34,36,30,4,58
lee_E2,10,13,45,79,47,11,60
lenoir_C,5,5,47,26,28,8,56
lenoir_FC,10,11,44,31,35,11,62
lenoir_I,3,2,39,18,22,7,59
lenoir_K1,3,0,47,11,16,3,13
lenoir_K2,3,0,48,4,14,8,27
lenoir_K3,2,5,47,18,22,9,51
lenoir_K4,1,20,46,16,37,6,58
lenoir_K5,3,8,47,8,25,5,48
lenoir_K6,2,6,55,8,24,5,35
lenoir_K7,2,2,48,8,21,6,42
lenoir_K8,3,0,47,5,19,3,7
lenoir_K9,3,8,47,6,34,8,53
lenoir_MH,3,8,49,36,33,10,64
lenoir_N,3,5,48,40,34,10,56
lenoir_PH1,2,1,13,22,8,1,48
lenoir_PH2,2,2,27,22,11,3,53
lenoir_SH,3,2,23,8,9,2,45
lenoir_SW,1,0,29,4,8,2,48
lenoir_T1,1,2,26,31,11,3,54
lenoir_T2,0,0,21,25,12,4,52
lenoir_V,0,2,48,17,25,3,50
lenoir_W,0,1,22,12,9,1,52
lincoln_AS25,4,6,24,41,26,4,53
lincoln_BC13,6,4,38,60,34,12,58
lincoln_BS26,2,3,37,27,30,3,56
lincoln_CF19,3,3,10,12,23,4,61
lincoln_DN29,2,10,27,23,41,4,68
lincoln_DV08,3,2,18,31,30,1,59
lincoln_DW28,4,9,27,24,34,5,65
lincoln_HC33,4,5,34,52,44,9,119
lincoln_IS20,3,4,23,19,23,6,59
lincoln_IS23,4,6,34,36,42,5,56
lincoln_LB34,2,3,26,34,37,9,110
lincoln_LI14,0,5,25,27,22,2,49
lincoln_LN11,2,4,34,34,32,5,58
lincoln_LS12,6,6,33,49,29,10,54
lincoln_LW18,5,1,30,10,12,3,53
lincoln_LW31,7,9,29,16,43,8,74
lincoln_NB35,3,3,31,41,44,6,112
lincoln_OB21,2,9,21,24,27,2,58
lincoln_PC22,3,5,19,31,34,5,61
lincoln_SL24,3,6,26,29,29,5,57
lincoln_ST36,5,6,56,85,60,9,106
lincoln_TA37,12,11,43,31,63,8,115
lincoln_WP32,2,8,29,31,57,8,72
macon_1,7,9,20,25,25,5,57
macon_10,0,0,0,4,8,1,43
macon_11,4,3,4,13,28,3,59
macon_12,1,7,16,9,25,3,59
macon_13,3,0,0,6,6,0,47
macon_14,1,0,2,2,8,1,48
macon_15,5,2,3,16,22,4,53
macon_2,2,6,15,17,17,5,53
macon_3,5,9,15,28,35,5,60
macon_4,3,3,9,12,24,3,55
macon_5,8,9,9,24,30,2,60
macon_6,8,5,3,14,29,3,55
macon_7,6,7,7,4,28,4,56
macon_8,0,0,0,1,6,0,46
macon_9,1,3,4,13,32,3,59
madison_BEECH,5,2,7,14,26,1,68
madison_EBBS C,2,1,4,4,17,1,64
madison_GRAPEV,0,3,2,4,18,1,59
madison_HOT SP,0,0,0,3,13,1,58
madison_LAUREL,1,2,1,4,13,2,57
madison_MARS H,7,5,31,33,50,17,76
madison_NORTH,5,6,6,10,35,2,72
madison_REVERE,2,0,0,2,10,1,48
madison_SANDY,0,1,2,1,12,1,57
madison_SOUTH,2,5,2,2,19,2,63
madison_SPRING,0,7,2,3,16,2,59
madison_WALNUT,1,4,2,5,25,0,64
martin_BG,1,0,22,6,14,0,51
martin_CR,4,0,35,3,18,5,46
martin_GN,1,0,40,5,6,2,48
martin_GR,0,0,25,2,5,1,46
martin_HM,0,1,40,3,12,1,46
martin_HS,0,0,27,0,1,1,30
martin_J,5,0,37,12,23,4,58
martin_PP,1,0,23,0,6,0,40
martin_R1,0,0,42,5,11,1,44
martin_R2,0,3,47,7,18,4,42
martin_W,4,0,27,3,5,3,50
martin_W1,3,4,51,15,40,6,52
martin_W2,7,2,46,24,27,7,52
mcdowell_43891,1,4,25,17,16,6,53
mcdowell_43892,5,6,34,26,10,4,52
mcdowell_43893,0,3,7,12,5,3,53
mcdowell_43894,2,1,16,24,7,5,51
mcdowell_43895,2,2,7,12,4,3,52
mcdowell_CCREEK,4,4,10,9,8,10,53
mcdowell_DYSART,6,23,14,8,14,4,57
mcdowell_FORT 1,0,2,23,3,7,4,50
mcdowell_FORT 2,0,5,19,11,3,3,50
mcdowell_GLENWD,2,7,6,10,8,2,54
mcdowell_HIGGIN,0,2,8,9,4,3,50
mcdowell_M.COVE,1,1,12,11,2,1,51
mcdowell_N.COVE,1,3,3,3,2,1,45
mcdowell_NEBO,1,10,21,13,10,4,52
mcdowell_PLEASA,0,2,19,17,9,6,57
mcdowell_T.COVE,1,0,4,2,3,1,48
mcdowell_WEST M,4,13,30,24,18,9,57
mecklenburg_1,5,7,17,12,40,2,57
mecklenburg_10,6,18,19,30,45,6,62
mecklenburg_100,7,29,38,54,55,16,58
mecklenburg_101,6,27,35,51,54,13,62
mecklenburg_102,10,38,55,78,77,22,64
mecklenburg_103,7,37,30,41,62,9,64
mecklenburg_104,14,26,63,63,62,16,49
mecklenburg_105,9,38,56,75,73,27,64
mecklenburg_106,1,17,22,15,27,5,50
mecklenburg_107.1,12,38,52,57,66,22,56
mecklenburg_108,11,23,57,69,59,17,55
mecklenburg_109,4,18,22,23,46,16,66
mecklenburg_11,11,38,61,82,74,29,77
mecklenburg_110,3,10,24,16,34,3,55
mecklenburg_111,9,20,30,35,55,5,63
mecklenburg_112,4,24,26,34,48,9,60
mecklenburg_113,9,28,35,38,60,12,67
mecklenburg_114,3,11,29,34,51,7,67
mecklenburg_115,5,11,42,65,47,11,50
mecklenburg_116,7,17,48,50,49,11,42
mecklenburg_117,10,18,53,44,52,15,54
mecklenburg_118,6,27,36,39,54,12,67
mecklenburg_119,1,14,30,19,43,2,60
mecklenburg_12,8,17,62,46,65,23,45
mecklenburg_120,9,34,56,68,55,18,57
mecklenburg_121,13,35,36,47,69,7,68
mecklenburg_122,12,40,56,90,73,25,65
mecklenburg_123,4,29,52,50,55,13,54
mecklenburg_124,8,15,54,56,56,16,47
mecklenburg_125,6,18,43,51,40,12,47
mecklenburg_126,7,30,51,59,60,21,52
mecklenburg_127,3,29,23,36,55,6,61
mecklenburg_128,3,34,43,59,67,16,60
mecklenburg_129,3,16,41,46,38,12,55
mecklenburg_13,12,27,58,45,58,23,61
mecklenburg_130,7,36,45,52,50,10,52
mecklenburg_131,1,15,20,21,44,7,55
mecklenburg_132,12,29,47,60,55,11,53
mecklenburg_133,6,27,39,54,62,15,68
mecklenburg_134,9,30,43,70,71,29,70
mecklenburg_135,13,30,61,88,76,25,63
mecklenburg_136,8,18,27,24,48,5,56
mecklenburg_137,18,48,40,62,78,13,64
mecklenburg_138,13,38,56,82,60,17,55
mecklenburg_139.1,8,39,38,61,63,10,61
mecklenburg_14,7,24,56,36,49,21,53
mecklenburg_140,17,45,44,63,79,17,70
mecklenburg_141,13,32,55,69,62,28,58
mecklenburg_142,11,30,41,56,68,25,65
mecklenburg_143,1,26,42,63,67,15,72
mecklenburg_144,5,37,38,45,64,12,68
mecklenburg_145,18,43,62,85,83,27,72
mecklenburg_146,7,35,54,64,64,19,57
mecklenburg_147,8,35,56,81,62,16,59
mecklenburg_148,19,54,54,91,95,30,75
mecklenburg_149,11,41,59,91,69,31,60
mecklenburg_15,7,17,29,41,50,16,61
mecklenburg_150,10,21,53,54,58,23,63
mecklenburg_151,9,31,54,67,63,25,58
mecklenburg_16,7,4,59,28,39,15,26
mecklenburg_17,3,15,57,44,50,23,51
mecklenburg_18,0,1,2,6,21,3,52
mecklenburg_19,1,10,15,15,33,3,56
mecklenburg_2,7,22,41,43,43,15,64
mecklenburg_20,2,19,20,20,42,3,63
mecklenburg_200,8,21,45,60,45,13,62
mecklenburg_201,14,31,58,84,83,27,65
mecklenburg_202,12,36,50,72,83,20,76
mecklenburg_203,13,32,59,76,75,24,61
mecklenburg_204.1,11,36,55,72,72,24,59
mecklenburg_205,7,33,50,85,65,23,55
mecklenburg_206,9,28,39,61,71,23,74
mecklenburg_207,13,22,45,64,67,16,66
mecklenburg_208,1,25,34,42,64,8,71
mecklenburg_209,10,15,41,60,61,19,67
mecklenburg_21,6,16,37,39,41,13,62
mecklenburg_210,7,26,65,72,71,28,57
mecklenburg_211,15,35,58,95,88,27,70
mecklenburg_212,23,51,65,104,90,28,73
mecklenburg_213,12,29,55,74,65,22,56
mecklenburg_214,11,30,57,42,66,21,62
mecklenburg_215,7,38,45,51,64,21,64
mecklenburg_216,11,39,49,68,72,18,70
mecklenburg_217,5,20,43,52,60,15,65
mecklenburg_218,9,18,34,44,53,5,61
mecklenburg_219,12,24,40,35,38,12,53
mecklenburg_22,11,33,55,55,66,28,69
mecklenburg_220,6,28,40,40,50,11,63
mecklenburg_221,12,23,36,48,63,10,65
mecklenburg_222,10,39,58,78,77,27,62
mecklenburg_223.1,12,36,58,74,79,24,69
mecklenburg_224,5,33,50,53,55,18,57
mecklenburg_225,5,22,37,42,44,10,58
mecklenburg_226,8,35,35,65,66,14,68
mecklenburg_227,8,45,42,62,71,17,72
mecklenburg_228,7,43,51,87,78,18,57
mecklenburg_229,12,46,53,86,79,21,68
mecklenburg_23,11,15,52,43,40,14,52
mecklenburg_230,20,51,59,98,85,23,71
mecklenburg_231,10,43,47,78,72,14,69
mecklenburg_232,15,41,39,69,81,17,72
mecklenburg_233,4,30,28,32,66,12,63
mecklenburg_234,10,20,47,81,60,8,65
mecklenburg_235,10,26,48,64,62,15,65
mecklenburg_236,13,26,36,46,62,11,67
mecklenburg_237,12,40,59,81,75,24,60
mecklenburg_238.1,6,28,48,56,63,14,57
mecklenburg_239,6,34,48,63,63,18,63
mecklenburg_24,9,19,52,39,61,18,58
mecklenburg_240,8,26,36,65,63,18,75
mecklenburg_241,15,32,49,71,67,19,69
mecklenburg_242,5,18,28,24,45,9,58
mecklenburg_243,13,46,59,105,84,31,69
mecklenburg_25,5,7,59,28,40,12,28
mecklenburg_26,9,29,59,54,61,18,50
mecklenburg_27,7,14,58,52,54,16,51
mecklenburg_28,12,19,55,47,51,22,53
mecklenburg_29,9,19,48,45,45,16,58
mecklenburg_3,7,25,57,64,60,12,38
mecklenburg_30,6,26,41,41,47,17,65
mecklenburg_31,5,14,56,29,45,16,32
mecklenburg_32,4,13,14,11,29,2,60
mecklenburg_33,7,25,53,60,56,13,55
mecklenburg_34,12,19,40,55,58,22,66
mecklenburg_35,4,17,33,25,32,9,58
mecklenburg_36,5,17,34,27,41,10,61
mecklenburg_37,4,23,28,34,46,8,61
mecklenburg_38,7,22,43,53,49,17,66
mecklenburg_39,7,27,58,49,50,18,44
mecklenburg_4,5,32,52,58,49,13,59
mecklenburg_40,8,33,57,42,55,21,49
mecklenburg_41,13,42,58,40,51,18,49
mecklenburg_42,7,10,52,41,47,12,41
mecklenburg_43,11,30,58,63,59,21,50
mecklenburg_44,6,15,34,23,44,10,60
mecklenburg_45,8,44,47,55,62,12,61
mecklenburg_46,11,25,44,63,50,18,63
mecklenburg_47,4,22,29,26,45,10,58
mecklenburg_48,3,17,14,8,40,1,53
mecklenburg_49,3,15,27,38,43,7,62
mecklenburg_5,5,21,51,53,43,10,50
mecklenburg_50,4,14,33,51,46,10,60
mecklenburg_51,12,24,41,48,53,13,64
mecklenburg_52,4,16,58,40,41,15,37
mecklenburg_53,9,30,63,50,70,25,49
mecklenburg_54,10,10,60,30,46,13,42
mecklenburg_55,4,6,54,26,44,13,27
mecklenburg_56,8,27,61,26,36,13,27
mecklenburg_57,3,20,32,31,42,8,61
mecklenburg_58,5,30,41,49,42,10,57
mecklenburg_59,5,20,33,44,42,6,56
mecklenburg_6,10,20,55,62,58,18,51
mecklenburg_60,6,8,53,38,40,11,37
mecklenburg_61,10,33,47,51,49,11,55
mecklenburg_62,8,30,59,65,63,19,51
mecklenburg_63,7,39,54,72,54,13,56
mecklenburg_64,7,19,36,30,42,15,55
mecklenburg_65,1,18,25,27,40,9,54
mecklenburg_66,3,12,28,19,32,7,55
mecklenburg_67,2,3,19,17,32,2,59
mecklenburg_68,5,16,40,50,50,18,57
mecklenburg_69,12,33,27,42,64,9,65
mecklenburg_7,4,12,43,35,34,17,62
mecklenburg_70,2,16,21,17,43,4,61
mecklenburg_71,2,21,36,24,40,6,57
mecklenburg_72,5,13,17,25,31,9,54
mecklenburg_73,3,8,29,34,35,7,55
mecklenburg_74,3,23,27,30,48,12,64
mecklenburg_75,6,20,26,30,57,8,65
mecklenburg_76,6,21,29,35,44,10,63
mecklenburg_77,6,10,57,66,51,12,38
mecklenburg_78.1,11,25,48,59,45,18,52
mecklenburg_79,10,43,45,43,47,16,50
mecklenburg_8,2,19,19,20,40,6,61
mecklenburg_80,10,40,54,60,56,18,62
mecklenburg_81,10,43,61,59,64,24,61
mecklenburg_82,12,15,62,71,55,17,49
mecklenburg_83,8,31,53,73,64,17,57
mecklenburg_84,10,23,51,59,59,20,53
mecklenburg_85,7,26,49,47,46,17,57
mecklenburg_86,2,13,15,12,40,4,59
mecklenburg_87,10,29,41,76,55,15,61
mecklenburg_88,8,23,37,64,58,13,66
mecklenburg_89,11,31,59,74,76,21,60
mecklenburg_9,6,25,42,38,52,7,63
mecklenburg_90,5,19,31,41,35,10,57
mecklenburg_91,10,37,36,42,63,12,66
mecklenburg_92,5,31,34,48,49,12,60
mecklenburg_93,6,18,24,44,43,5,63
mecklenburg_94,14,26,49,65,53,17,53
mecklenburg_95,9,24,50,58,62,10,47
mecklenburg_96,2,13,40,38,51,12,57
mecklenburg_97,4,12,51,52,46,13,50
mecklenburg_98,6,29,55,84,68,19,50
mecklenburg_99,1,13,46,68,51,19,47
mitchell_1,0,0,2,8,13,2,55
mitchell_2,0,0,1,0,0,0,37
mitchell_3,0,0,0,3,11,0,47
mitchell_4,7,8,19,29,54,4,72
mitchell_5,1,1,2,6,10,1,46
mitchell_6,1,1,2,4,6,0,45
mitchell_7,0,0,0,1,2,0,31
mitchell_8,0,0,0,1,1,0,37
mitchell_9,1,3,0,10,30,1,56
montgomery_BIS,6,10,35,41,32,6,50
montgomery_CAN,3,4,40,46,29,4,56
montgomery_CHE,1,2,22,9,12,0,48
montgomery_ELD,3,3,8,6,18,1,58
montgomery_LIT,3,1,7,4,3,1,51
montgomery_MTG,6,14,45,4,31,2,48
montgomery_OPH,3,0,0,0,1,0,46
montgomery_PEE,2,17,27,3,13,1,47
montgomery_ROC,2,0,35,29,13,2,47
montgomery_STA,3,0,21,23,23,3,58
montgomery_T1,4,15,40,19,31,8,54
montgomery_T2,2,5,32,11,16,4,54
montgomery_UWH,3,14,11,2,21,1,56
montgomery_WAD,3,33,30,0,16,1,39
moore_BEN,12,1,33,28,21,1,49
moore_CAM,12,7,29,24,25,5,51
moore_CAR,15,7,37,29,37,9,57
moore_DHR,4,4,23,17,7,2,49
moore_EAB,21,12,34,21,47,4,52
moore_EKWD,7,6,18,11,14,1,49
moore_EUR-WP,8,16,21,32,49,13,56
moore_EWD,8,2,27,9,14,2,47
moore_LTR,16,12,35,33,41,10,55
moore_NSP,4,10,31,16,32,10,56
moore_PBF,19,13,41,23,38,8,49
moore_PDN,10,15,29,29,41,6,56
moore_PHA1,7,12,24,21,35,8,56
moore_PHA2,6,8,10,5,22,2,46
moore_PHB1,5,16,26,18,40,4,50
moore_PHB2,5,12,13,11,28,1,46
moore_PHC,11,11,28,28,43,11,53
moore_RBN,5,4,22,29,13,6,42
moore_SLS,5,12,22,27,35,6,56
moore_SSP,13,14,43,31,51,11,52
moore_TLT,3,1,32,3,12,2,28
moore_VSS,14,7,31,28,27,7,52
moore_WAB,20,20,41,39,54,12,55
moore_WEM,0,0,21,14,19,3,53
moore_WKWD,4,10,23,6,29,4,55
moore_WND,9,5,34,20,17,5,50
nash_P01A,7,5,43,51,35,5,49
nash_P02A,2,2,38,43,33,9,58
nash_P03A,8,0,35,33,28,4,53
nash_P04A,4,2,37,53,30,4,59
nash_P05A,3,1,29,25,30,2,60
nash_P06A,10,5,44,31,43,7,59
nash_P07A,0,1,27,9,8,2,49
nash_P08A,14,8,53,31,55,14,62
nash_P09A,7,1,41,15,21,4,53
nash_P10A,19,4,44,12,30,9,46
nash_P11A,15,7,31,23,32,6,58
nash_P12A,7,2,38,5,14,4,44
nash_P13A,3,1,35,3,9,3,42
nash_P14A,7,6,35,17,28,5,48
nash_P15A,11,10,43,33,44,9,57
nash_P16A,10,8,74,25,51,16,93
nash_P17A,17,25,49,45,61,16,58
nash_P18A,11,17,49,27,50,9,51
nash_P19A,15,32,83,62,83,13,108
nash_P20A,9,17,44,23,46,7,54
nash_P21A,11,17,94,25,62,20,89
nash_P22A,5,4,49,16,37,11,41
nash_P23A,9,6,58,20,42,10,49
nash_P24A,8,19,44,25,43,6,58
new hanover_CF01,9,8,48,40,57,13,72
new hanover_CF02,10,9,43,29,44,12,69
new hanover_CF05,5,17,45,41,51,9,73
new hanover_CF06,12,11,51,35,50,9,71
new hanover_FP03,1,9,11,9,31,6,67
new hanover_FP04,7,12,39,24,59,14,74
new hanover_FP06,4,18,43,35,58,10,78
new hanover_FP07,7,18,41,38,61,9,81
new hanover_FP08,5,10,37,32,103,16,146
new hanover_H01,9,14,40,31,46,11,69
new hanover_H02,3,20,21,20,51,9,75
new hanover_H03,7,22,30,44,59,16,75
new hanover_H04,7,15,39,39,58,15,82
new hanover_H05,4,18,24,40,53,11,77
new hanover_H06,16,16,40,46,52,11,77
new hanover_H08,7,17,24,37,59,10,80
new hanover_H10,7,20,46,56,73,18,76
new hanover_H11,6,36,44,58,73,21,78
new hanover_H12,5,16,22,29,49,11,74
new hanover_H13,4,24,29,16,50,4,72
new hanover_M02,16,23,35,42,66,19,82
new hanover_M03,10,18,45,55,68,15,80
new hanover_M04,16,29,50,55,82,14,80
new hanover_M06,3,18,33,21,62,12,76
new hanover_M07,3,12,15,15,43,5,67
new hanover_W03,6,8,57,39,43,16,71
new hanover_W08,6,7,48,27,53,19,63
new hanover_W12,6,12,37,23,41,7,69
new hanover_W13,9,19,53,71,50,19,77
new hanover_W15,19,26,58,73,67,31,78
new hanover_W16,9,25,33,25,65,17,79
new hanover_W17,3,22,40,19,50,11,73
new hanover_W18,2,10,32,20,40,8,66
new hanover_W21,7,20,41,46,61,19,74
new hanover_W24,14,23,40,62,63,23,76
new hanover_W25,13,16,57,51,68,26,78
new hanover_W26,11,6,46,39,57,18,75
new hanover_W27,5,11,54,31,57,13,74
new hanover_W28,10,22,45,56,62,24,82
new hanover_W29,16,5,62,41,51,22,68
new hanover_W30,12,23,57,50,69,27,78
new hanover_W31,3,22,32,31,59,13,75
new hanover_WB,2,7,5,19,44,8,73
northampton_CONWAY,3,3,37,1,9,2,50
northampton_CREEKS,0,0,30,0,10,2,43
northampton_GALATI,1,0,37,1,10,2,43
northampton_GARYSB,3,0,47,4,26,4,39
northampton_GASTON,7,4,48,9,37,4,53
northampton_JACKSO,0,0,38,2,7,2,43
northampton_LAKE G,2,3,35,2,22,2,52
northampton_LASKER,0,1,17,0,2,0,37
northampton_MILWAU,1,0,35,0,5,1,35
northampton_NEWTOW,0,0,24,1,6,0,49
northampton_PENDLE,1,1,26,2,3,0,38
northampton_PLEASA,1,0,30,3,10,0,36
northampton_POTECA,0,0,29,0,3,2,31
northampton_REHOBE,1,0,26,1,5,3,29
northampton_RICH S,2,1,48,3,22,2,43
northampton_SEABOA,4,1,42,3,18,4,42
northampton_SEVERN,2,1,25,0,8,0,43
northampton_WOODLA,2,2,37,3,18,2,45
onslow_BC21,16,21,35,69,69,15,73
onslow_BM08,18,39,58,95,90,33,69
onslow_CL10,6,3,33,43,46,7,67
onslow_CR07,17,22,49,70,63,21,70
onslow_EN03,21,42,62,116,97,36,76
onslow_FS16,7,10,32,34,51,9,78
onslow_GB12,6,21,49,62,61,23,69
onslow_HM05,19,25,51,81,72,21,64
onslow_HN14,11,15,40,50,51,11,59
onslow_HR17,6,9,31,22,42,4,66
onslow_HU20,9,27,40,51,56,18,63
onslow_JA01,18,27,55,101,75,25,71
onslow_ML23,2,1,38,16,30,5,51
onslow_MT24,2,10,30,25,38,2,54
onslow_NE22A,10,27,53,79,66,21,59
onslow_NE22B,17,25,59,92,75,32,66
onslow_NM13,3,1,23,14,26,1,57
onslow_NR02,7,16,52,53,55,13,55
onslow_RL09,11,16,49,61,65,18,71
onslow_SF18,8,22,31,44,60,17,73
onslow_SW19,10,15,35,51,60,16,77
onslow_TL06,20,20,43,60,62,18,64
onslow_VR15,5,11,36,39,49,8,60
onslow_WN04,11,35,43,70,74,24,65
orange_BC,8,33,34,49,49,17,67
orange_BP,3,18,30,28,37,11,54
orange_CA,1,1,34,14,25,4,57
orange_CB,3,17,24,28,44,18,57
orange_CC,9,26,24,48,38,17,53
orange_CF,3,40,30,43,54,15,61
orange_CG,3,3,30,29,27,4,60
orange_CH,2,16,29,28,40,10,52
orange_CO,12,37,36,49,60,26,64
orange_CP,4,16,39,33,51,12,64
orange_CS1,2,8,25,23,39,10,56
orange_CW,3,6,26,12,45,11,65
orange_CX,7,25,45,57,69,17,76
orange_DA,5,40,29,47,63,17,66
orange_DM,3,31,43,49,44,18,64
orange_EA,9,26,25,49,45,20,65
orange_EF,5,9,35,27,38,7,62
orange_EH,6,31,34,40,50,17,62
orange_ENO,7,16,31,44,56,11,58
orange_ES,3,37,34,39,53,12,56
orange_GB,9,24,41,55,56,16,71
orange_GL,5,33,32,43,65,18,66
orange_GR,8,30,33,46,53,20,60
orange_H,1,4,26,13,22,2,47
orange_HF,7,36,39,39,60,21,63
orange_KM,1,22,29,25,47,14,64
orange_LC,2,24,40,54,57,20,65
orange_LI,9,33,34,44,50,28,60
orange_MF,9,31,30,57,52,22,56
orange_NC,2,34,18,39,46,12,62
orange_NS,6,34,43,53,58,28,67
orange_OG,6,19,37,43,50,14,64
orange_OW,7,38,44,62,53,24,69
orange_PA,13,51,35,60,76,21,68
orange_RF,1,32,38,36,51,16,60
orange_SJ,6,22,40,39,50,16,65
orange_SM,3,10,29,18,48,10,66
orange_TH,6,25,38,41,46,18,61
orange_TO,2,4,33,10,26,2,58
orange_WC,6,11,38,31,29,8,59
orange_WD,9,37,41,56,60,19,65
orange_WDS,0,4,2,0,5,0,17
orange_WH,11,16,48,47,50,15,59
orange_WW,4,26,25,36,48,17,61
pamlico_1AL A,1,1,20,5,11,1,50
pamlico_1GB,4,1,21,8,15,3,49
pamlico_1RB,3,1,30,7,24,1,57
pamlico_2OT,7,5,28,10,41,4,60
pamlico_2SW,1,0,27,2,14,4,45
pamlico_3BY,4,3,39,6,27,5,54
pamlico_4HB,0,0,0,0,3,0,40
pamlico_4MSIC,1,0,22,0,4,0,35
pamlico_4VM A,0,0,17,2,10,1,32
pamlico_5AP,5,7,33,15,34,4,61
pasquotank_EAST,11,14,92,32,70,15,118
pasquotank_MH,5,12,56,31,59,18,72
pasquotank_NEW,4,3,48,4,33,6,58
pasquotank_NIX,4,13,49,24,54,9,66
pasquotank_NORTH,6,15,88,24,61,16,109
pasquotank_PRO,10,19,54,28,68,15,71
pasquotank_SAL,0,3,29,4,17,4,60
pasquotank_SOUTH,9,12,105,34,74,23,105
pasquotank_WEST,4,9,98,16,65,12,94
pender_CF11,10,7,41,34,50,5,68
pender_CL05,5,1,48,25,27,2,47
